# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	h_solver        	h_initial       	h_final         	h_iters         	h_converged     	nuTilda_solver  	nuTilda_initial 	nuTilda_final   	nuTilda_iters   	nuTilda_converged	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
405             	DILUPBiCGStab	9.70302480e-07	5.50469340e-09	1	1.04828560e-04	6.09790450e-07	1	6.62127510e-05	4.36974930e-07	1	false	DILUPBiCGStab	1.12349760e-05	1.06976240e-06	1	true	DILUPBiCGStab	2.29962720e-05	2.23869030e-06	1	true	GAMG	2.21192470e-04	1.77416370e-06	5	true
406             	DILUPBiCGStab	9.64598080e-07	5.51993120e-09	1	1.02955700e-04	6.00713610e-07	1	6.45098140e-05	4.30177590e-07	1	false	DILUPBiCGStab	1.10970180e-05	1.05955870e-06	1	true	DILUPBiCGStab	2.28832070e-05	2.23609050e-06	1	true	GAMG	2.19113840e-04	1.77109470e-06	5	true
407             	DILUPBiCGStab	9.58951240e-07	5.53104740e-09	1	1.01124750e-04	5.91868150e-07	1	6.28654830e-05	4.22888630e-07	1	false	DILUPBiCGStab	1.09609050e-05	1.04979250e-06	1	true	DILUPBiCGStab	2.27644230e-05	2.23374040e-06	1	true	GAMG	2.17001610e-04	1.76233140e-06	5	true
408             	DILUPBiCGStab	9.53341120e-07	5.53959280e-09	1	9.93441150e-05	5.83111290e-07	1	6.12796440e-05	4.15119720e-07	1	false	DILUPBiCGStab	1.08288370e-05	1.04141250e-06	1	true	DILUPBiCGStab	2.26350880e-05	2.23026030e-06	1	true	GAMG	2.14907750e-04	1.75375500e-06	5	true
409             	DILUPBiCGStab	9.47742740e-07	5.54628890e-09	1	9.76174620e-05	5.74436300e-07	1	5.97540940e-05	4.06841450e-07	1	false	DILUPBiCGStab	1.07006660e-05	1.03505880e-06	1	true	DILUPBiCGStab	2.25013960e-05	2.22754820e-06	1	true	GAMG	2.12913640e-04	1.74698310e-06	5	true
410             	DILUPBiCGStab	9.42103050e-07	5.54514890e-09	1	9.59466670e-05	5.65933800e-07	1	5.82864160e-05	3.98008640e-07	1	false	DILUPBiCGStab	1.05774500e-05	1.03041200e-06	1	true	DILUPBiCGStab	2.23617350e-05	2.22311840e-06	1	true	GAMG	2.10980540e-04	1.74068450e-06	5	true
411             	DILUPBiCGStab	9.36365140e-07	5.53415370e-09	1	9.43379260e-05	5.57672910e-07	1	5.68759290e-05	3.88736020e-07	1	false	DILUPBiCGStab	1.04604160e-05	1.02651720e-06	1	true	DILUPBiCGStab	2.22188460e-05	2.21834480e-06	1	true	GAMG	2.09078240e-04	1.72792350e-06	5	true
412             	DILUPBiCGStab	9.30500610e-07	5.51895870e-09	1	9.27995490e-05	5.49756070e-07	1	5.55214090e-05	3.78932940e-07	1	false	DILUPBiCGStab	1.03487660e-05	1.02449470e-06	1	true	DILUPBiCGStab	2.20696810e-05	1.20686540e-07	1	true	GAMG	2.07170740e-04	1.71491770e-06	5	true
413             	DILUPBiCGStab	9.24479670e-07	5.49793740e-09	1	9.13332110e-05	5.41782750e-07	1	5.42237360e-05	3.68775420e-07	1	false	DILUPBiCGStab	1.02411090e-05	1.02357370e-06	1	true	DILUPBiCGStab	2.19247580e-05	2.05409450e-06	1	true	GAMG	2.05332060e-04	1.70873920e-06	5	true
414             	DILUPBiCGStab	9.18377020e-07	5.47038130e-09	1	8.99411230e-05	5.34025180e-07	1	5.29830580e-05	3.58394470e-07	1	false	DILUPBiCGStab	1.01395280e-05	4.60364390e-08	1	true	DILUPBiCGStab	2.17713110e-05	2.12431730e-06	1	true	GAMG	2.03513210e-04	1.70564210e-06	5	true
415             	DILUPBiCGStab	9.12141980e-07	5.43726530e-09	1	8.86241760e-05	5.26410240e-07	1	5.17990930e-05	3.47937480e-07	1	false	DILUPBiCGStab	1.00421490e-05	9.71188240e-07	1	true	DILUPBiCGStab	2.16142640e-05	2.14871420e-06	1	true	GAMG	2.01688600e-04	1.70964970e-06	5	true
416             	DILUPBiCGStab	9.05832250e-07	5.40211400e-09	1	8.73787480e-05	5.18854690e-07	1	5.06707430e-05	3.37344390e-07	1	false	DILUPBiCGStab	9.95559700e-06	4.64948910e-08	1	true	DILUPBiCGStab	2.14509300e-05	1.18788300e-07	1	true	GAMG	1.99946960e-04	1.70605170e-06	5	true
417             	DILUPBiCGStab	8.99411240e-07	5.36011620e-09	1	8.62061400e-05	5.11201320e-07	1	4.95979080e-05	3.26631910e-07	1	false	DILUPBiCGStab	9.87014150e-06	9.62742770e-07	1	true	DILUPBiCGStab	2.12946630e-05	1.99522230e-06	1	true	GAMG	1.98265120e-04	1.69993290e-06	5	true
418             	DILUPBiCGStab	8.92937030e-07	5.30943610e-09	1	8.51035400e-05	5.03558100e-07	1	4.85785380e-05	3.15855460e-07	1	false	DILUPBiCGStab	9.79340060e-06	4.63743070e-08	1	true	DILUPBiCGStab	2.11339720e-05	2.06693220e-06	1	true	GAMG	1.96720040e-04	1.68681280e-06	5	true
419             	DILUPBiCGStab	8.86394770e-07	5.25185340e-09	1	8.40743440e-05	4.96011470e-07	1	4.76108430e-05	3.05304180e-07	1	false	DILUPBiCGStab	9.71719160e-06	9.62846360e-07	1	true	DILUPBiCGStab	2.09696320e-05	2.08969550e-06	1	true	GAMG	1.95271160e-04	1.68141350e-06	5	true
420             	DILUPBiCGStab	8.79812380e-07	5.18823240e-09	1	8.31140570e-05	4.88584610e-07	1	4.66926870e-05	2.94964120e-07	1	false	DILUPBiCGStab	9.64928110e-06	4.61710930e-08	1	true	DILUPBiCGStab	2.08031190e-05	1.12461160e-07	1	true	GAMG	1.93917350e-04	1.67016100e-06	5	true
421             	DILUPBiCGStab	8.73163290e-07	5.12268870e-09	1	8.22200170e-05	4.81265790e-07	1	4.58225880e-05	2.85036310e-07	1	false	DILUPBiCGStab	9.58215840e-06	4.77198750e-08	1	true	DILUPBiCGStab	2.06461370e-05	1.93598350e-06	1	true	GAMG	1.92702590e-04	1.66736780e-06	5	true
422             	DILUPBiCGStab	8.66489380e-07	5.05677230e-09	1	8.13891550e-05	4.74184600e-07	1	4.49973830e-05	2.75410690e-07	1	false	DILUPBiCGStab	9.51987310e-06	9.41269830e-07	1	true	DILUPBiCGStab	2.04847210e-05	2.00290590e-06	1	true	GAMG	1.91533760e-04	1.65918450e-06	5	true
423             	DILUPBiCGStab	8.59803980e-07	4.98616300e-09	1	8.06183810e-05	4.67348070e-07	1	4.42152110e-05	2.66259370e-07	1	false	DILUPBiCGStab	9.46521470e-06	4.58398930e-08	1	true	DILUPBiCGStab	2.03259640e-05	2.02339170e-06	1	true	GAMG	1.90541410e-04	1.66347440e-06	5	true
424             	DILUPBiCGStab	8.53131080e-07	4.91448430e-09	1	7.99009310e-05	4.60874140e-07	1	4.34735150e-05	2.57407360e-07	1	false	DILUPBiCGStab	9.41026400e-06	4.71704670e-08	1	true	DILUPBiCGStab	2.01641310e-05	1.01932790e-07	1	true	GAMG	1.89526690e-04	1.65779770e-06	5	true
425             	DILUPBiCGStab	8.46460090e-07	4.84209860e-09	1	7.92352360e-05	4.54648480e-07	1	4.27705650e-05	2.48945320e-07	1	false	DILUPBiCGStab	9.35993960e-06	9.35843600e-07	1	true	DILUPBiCGStab	2.00144000e-05	1.87337060e-06	1	true	GAMG	1.88612150e-04	1.66041110e-06	5	true
426             	DILUPBiCGStab	8.39847990e-07	4.76880510e-09	1	7.86165410e-05	4.49011670e-07	1	4.21032330e-05	2.40881880e-07	1	false	DILUPBiCGStab	9.31641660e-06	4.51026670e-08	1	true	DILUPBiCGStab	1.98644030e-05	1.93874740e-06	1	true	GAMG	1.87741870e-04	1.65979900e-06	5	true
427             	DILUPBiCGStab	8.33317270e-07	4.69500460e-09	1	7.80407930e-05	4.43705040e-07	1	4.14700430e-05	2.33366070e-07	1	false	DILUPBiCGStab	9.26919650e-06	4.63866890e-08	1	true	DILUPBiCGStab	1.97141180e-05	1.95763650e-06	1	true	GAMG	1.87016130e-04	1.66805670e-06	5	true
428             	DILUPBiCGStab	8.26836740e-07	4.62547080e-09	1	7.74998020e-05	4.38717410e-07	1	4.08662510e-05	2.26529190e-07	1	false	DILUPBiCGStab	9.21991550e-06	4.66102240e-08	1	true	DILUPBiCGStab	1.95627350e-05	9.15217300e-08	1	true	GAMG	1.86236390e-04	1.64971860e-06	5	true
429             	DILUPBiCGStab	8.20376790e-07	4.56019350e-09	1	7.69939560e-05	4.33831550e-07	1	4.02896830e-05	2.20619880e-07	1	false	DILUPBiCGStab	9.16598200e-06	9.09811630e-07	1	true	DILUPBiCGStab	1.94210890e-05	1.81792530e-06	1	true	GAMG	1.85599970e-04	1.64566270e-06	5	true
430             	DILUPBiCGStab	8.14002120e-07	4.49958130e-09	1	7.65103410e-05	4.28975930e-07	1	3.97368330e-05	2.17989350e-07	1	false	DILUPBiCGStab	9.11015690e-06	4.36163220e-08	1	true	DILUPBiCGStab	1.92797610e-05	1.87984590e-06	1	true	GAMG	1.84958980e-04	1.63172000e-06	5	true
431             	DILUPBiCGStab	8.07698900e-07	4.44243700e-09	1	7.60512050e-05	4.24002990e-07	1	3.92061110e-05	2.15887530e-07	1	false	DILUPBiCGStab	9.04541690e-06	4.45013980e-08	1	true	DILUPBiCGStab	1.91390320e-05	1.89836470e-06	1	true	GAMG	1.84450720e-04	1.62832830e-06	5	true
432             	DILUPBiCGStab	8.01468520e-07	4.38502150e-09	1	7.56076060e-05	4.18924300e-07	1	3.86950020e-05	2.13805910e-07	1	false	DILUPBiCGStab	8.97734570e-06	8.96978210e-07	1	true	DILUPBiCGStab	1.89948350e-05	8.47039070e-08	1	true	GAMG	1.83855140e-04	1.61718260e-06	5	true
433             	DILUPBiCGStab	7.95259620e-07	4.32643470e-09	1	7.51775910e-05	4.13770680e-07	1	3.82018310e-05	2.11634120e-07	1	false	DILUPBiCGStab	8.90632340e-06	4.18614620e-08	1	true	DILUPBiCGStab	1.88637740e-05	1.77791780e-06	1	true	GAMG	1.83375120e-04	1.61150790e-06	5	true
434             	DILUPBiCGStab	7.89197910e-07	4.27234590e-09	1	7.47567490e-05	4.08575700e-07	1	3.77249310e-05	2.09471300e-07	1	false	DILUPBiCGStab	8.83008770e-06	4.26082560e-08	1	true	DILUPBiCGStab	1.87320030e-05	1.83900610e-06	1	true	GAMG	1.82868350e-04	1.60041660e-06	5	true
435             	DILUPBiCGStab	7.83260560e-07	4.22416400e-09	1	7.43402940e-05	4.03476840e-07	1	3.72623600e-05	2.07274790e-07	1	false	DILUPBiCGStab	8.75180900e-06	8.69310780e-07	1	true	DILUPBiCGStab	1.86008230e-05	1.85834890e-06	1	true	GAMG	1.82466830e-04	1.59982630e-06	5	true
436             	DILUPBiCGStab	7.77449230e-07	4.18050940e-09	1	7.39224410e-05	3.98369160e-07	1	3.68113770e-05	2.05049870e-07	1	false	DILUPBiCGStab	8.67223050e-06	3.99161700e-08	1	true	DILUPBiCGStab	1.84683390e-05	8.10176420e-08	1	true	GAMG	1.81966180e-04	1.58975380e-06	5	true
437             	DILUPBiCGStab	7.71725400e-07	4.14129760e-09	1	7.35018290e-05	3.93234070e-07	1	3.63710730e-05	2.02903250e-07	1	false	DILUPBiCGStab	8.58871650e-06	4.05842220e-08	1	true	DILUPBiCGStab	1.83462300e-05	1.76062680e-06	1	true	GAMG	1.81464710e-04	1.58926850e-06	5	true
438             	DILUPBiCGStab	7.66151750e-07	4.10612550e-09	1	7.30736730e-05	3.88204510e-07	1	3.59402800e-05	2.00690310e-07	1	false	DILUPBiCGStab	8.50528020e-06	8.36981560e-07	1	true	DILUPBiCGStab	1.82255550e-05	1.82247570e-06	1	true	GAMG	1.80883060e-04	1.57801390e-06	5	true
439             	DILUPBiCGStab	7.60689920e-07	4.07151410e-09	1	7.26380070e-05	3.83242370e-07	1	3.55185060e-05	1.98397290e-07	1	false	DILUPBiCGStab	8.42158410e-06	3.79493890e-08	1	true	DILUPBiCGStab	1.81108800e-05	7.99588860e-08	1	true	GAMG	1.80407760e-04	1.57453680e-06	5	true
440             	DILUPBiCGStab	7.55354730e-07	4.04143790e-09	1	7.21902910e-05	3.78706400e-07	1	3.51052560e-05	1.96050030e-07	1	false	DILUPBiCGStab	8.33682690e-06	3.85835620e-08	1	true	DILUPBiCGStab	1.79994010e-05	1.76016280e-06	1	true	GAMG	1.79775500e-04	1.55977160e-06	5	true
441             	DILUPBiCGStab	7.50102720e-07	4.01600760e-09	1	7.17343470e-05	3.74805160e-07	1	3.46994990e-05	1.93659140e-07	1	false	DILUPBiCGStab	8.25334870e-06	8.06755720e-07	1	true	DILUPBiCGStab	1.78936770e-05	8.06217060e-08	1	true	GAMG	1.79227930e-04	1.55192320e-06	5	true
442             	DILUPBiCGStab	7.44984780e-07	3.99710240e-09	1	7.12652150e-05	3.71479090e-07	1	3.43004610e-05	1.91350540e-07	1	false	DILUPBiCGStab	8.17131190e-06	3.58646560e-08	1	true	DILUPBiCGStab	1.77930290e-05	1.75708610e-06	1	true	GAMG	1.78645610e-04	1.53600020e-06	5	true
443             	DILUPBiCGStab	7.39959650e-07	3.98422770e-09	1	7.07866870e-05	3.68956480e-07	1	3.39087750e-05	1.89030460e-07	1	false	DILUPBiCGStab	8.08939190e-06	8.07397690e-07	1	true	DILUPBiCGStab	1.76966600e-05	8.22162610e-08	1	true	GAMG	1.78119550e-04	1.53227060e-06	5	true
444             	DILUPBiCGStab	7.35061430e-07	3.97151710e-09	1	7.02949330e-05	3.66420200e-07	1	3.35230070e-05	1.86577040e-07	1	false	DILUPBiCGStab	8.01025840e-06	3.45708810e-08	1	true	DILUPBiCGStab	1.75993570e-05	8.56857500e-08	1	true	GAMG	1.77446700e-04	1.52325750e-06	5	true
445             	DILUPBiCGStab	7.30230310e-07	3.95511850e-09	1	6.97921710e-05	3.63754150e-07	1	3.31438450e-05	1.83954550e-07	1	false	DILUPBiCGStab	7.93170740e-06	3.43971220e-08	1	true	DILUPBiCGStab	1.75096470e-05	1.74287980e-06	1	true	GAMG	1.76776060e-04	1.51286900e-06	5	true
446             	DILUPBiCGStab	7.25517500e-07	3.93784630e-09	1	6.92802240e-05	3.60985340e-07	1	3.27709010e-05	1.81204200e-07	1	false	DILUPBiCGStab	7.85605130e-06	7.64645850e-07	1	true	DILUPBiCGStab	1.74193190e-05	8.57816870e-08	1	true	GAMG	1.75985720e-04	1.48905670e-06	5	true
447             	DILUPBiCGStab	7.20823160e-07	3.92452000e-09	1	6.87607770e-05	3.58234940e-07	1	3.24038360e-05	1.78253440e-07	1	false	DILUPBiCGStab	7.78348650e-06	3.40863150e-08	1	true	DILUPBiCGStab	1.73369010e-05	8.92818650e-08	1	true	GAMG	1.75318310e-04	1.47766450e-06	5	true
448             	DILUPBiCGStab	7.16198680e-07	3.91572440e-09	1	6.82319940e-05	3.55594550e-07	1	3.20433300e-05	1.75170030e-07	1	false	DILUPBiCGStab	7.71210660e-06	7.64959310e-07	1	true	DILUPBiCGStab	1.72540320e-05	9.13345650e-08	1	true	GAMG	1.74483280e-04	1.45707940e-06	5	true
449             	DILUPBiCGStab	7.11524450e-07	3.90398670e-09	1	6.76988580e-05	3.52903550e-07	1	3.16894040e-05	1.71951550e-07	1	false	DILUPBiCGStab	7.64444890e-06	3.45547040e-08	1	true	DILUPBiCGStab	1.71771960e-05	9.27087720e-08	1	true	GAMG	1.73757890e-04	1.45022020e-06	5	true
450             	DILUPBiCGStab	7.06897150e-07	3.88671640e-09	1	6.71594110e-05	3.50417420e-07	1	3.13421170e-05	1.68708380e-07	1	false	DILUPBiCGStab	7.57825660e-06	7.53639970e-07	1	true	DILUPBiCGStab	1.71030950e-05	9.38190950e-08	1	true	GAMG	1.72904030e-04	1.43136950e-06	5	true
451             	DILUPBiCGStab	7.02245600e-07	3.86075470e-09	1	6.66173400e-05	3.48233290e-07	1	3.10013330e-05	1.65578650e-07	1	false	DILUPBiCGStab	7.51606760e-06	3.49337250e-08	1	true	DILUPBiCGStab	1.70339620e-05	9.48265050e-08	1	true	GAMG	1.72153390e-04	1.42331110e-06	5	true
452             	DILUPBiCGStab	6.97590640e-07	3.82631220e-09	1	6.60706960e-05	3.46051060e-07	1	3.06676750e-05	1.62597660e-07	1	false	DILUPBiCGStab	7.45583870e-06	7.40331430e-07	1	true	DILUPBiCGStab	1.69653060e-05	9.56993390e-08	1	true	GAMG	1.71213540e-04	1.41029350e-06	5	true
453             	DILUPBiCGStab	6.92894190e-07	3.78839440e-09	1	6.55211360e-05	3.43964380e-07	1	3.03406560e-05	1.60523370e-07	1	false	DILUPBiCGStab	7.40036680e-06	3.51362660e-08	1	true	DILUPBiCGStab	1.69031160e-05	9.64827670e-08	1	true	GAMG	1.70426400e-04	1.39530090e-06	5	true
454             	DILUPBiCGStab	6.88221390e-07	3.75166860e-09	1	6.49696270e-05	3.41858200e-07	1	3.00201800e-05	1.60679520e-07	1	false	DILUPBiCGStab	7.34675330e-06	7.27523650e-07	1	true	DILUPBiCGStab	1.68435230e-05	9.70880860e-08	1	true	GAMG	1.69494980e-04	1.37263860e-06	5	true
455             	DILUPBiCGStab	6.83523050e-07	3.71034650e-09	1	6.44183140e-05	3.39601010e-07	1	2.97058610e-05	1.61140200e-07	1	false	DILUPBiCGStab	7.29814370e-06	3.52936740e-08	1	true	DILUPBiCGStab	1.67872260e-05	9.75086880e-08	1	true	GAMG	1.68725690e-04	1.36899820e-06	5	true
456             	DILUPBiCGStab	6.78840790e-07	3.66567020e-09	1	6.38617320e-05	3.37114450e-07	1	2.93976230e-05	1.61703970e-07	1	false	DILUPBiCGStab	7.25073210e-06	7.16711890e-07	1	true	DILUPBiCGStab	1.67312920e-05	9.78687410e-08	1	true	GAMG	1.67684160e-04	1.34248640e-06	5	true
457             	DILUPBiCGStab	6.74133820e-07	3.61745220e-09	1	6.33146620e-05	3.34529850e-07	1	2.90948900e-05	1.62185470e-07	1	false	DILUPBiCGStab	7.20788740e-06	3.53917320e-08	1	true	DILUPBiCGStab	1.66801190e-05	9.81231260e-08	1	true	GAMG	1.66857060e-04	1.33379480e-06	5	true
458             	DILUPBiCGStab	6.69486100e-07	3.56564470e-09	1	6.27671140e-05	3.31609380e-07	1	2.87975470e-05	1.62531490e-07	1	false	DILUPBiCGStab	7.16568560e-06	7.06551700e-07	1	true	DILUPBiCGStab	1.66324000e-05	9.83243840e-08	1	true	GAMG	1.65845570e-04	1.32398950e-06	5	true
459             	DILUPBiCGStab	6.64861840e-07	3.51238050e-09	1	6.22236810e-05	3.28361630e-07	1	2.85055700e-05	1.62687960e-07	1	false	DILUPBiCGStab	7.12880610e-06	3.53942570e-08	1	true	DILUPBiCGStab	1.65893760e-05	9.83984320e-08	1	true	GAMG	1.65009670e-04	1.32808530e-06	5	true
460             	DILUPBiCGStab	6.60300630e-07	3.45606540e-09	1	6.16809350e-05	3.24650360e-07	1	2.82190290e-05	1.62551840e-07	1	false	DILUPBiCGStab	7.09028510e-06	6.96271400e-07	1	true	DILUPBiCGStab	1.65440600e-05	9.82530430e-08	1	true	GAMG	1.63968680e-04	1.32619190e-06	5	true
461             	DILUPBiCGStab	6.55750850e-07	3.39557900e-09	1	6.11406360e-05	3.20508830e-07	1	2.79369350e-05	1.62034550e-07	1	false	DILUPBiCGStab	7.05744130e-06	3.52278780e-08	1	true	DILUPBiCGStab	1.65010420e-05	9.79784430e-08	1	true	GAMG	1.63099070e-04	1.31806600e-06	5	true
462             	DILUPBiCGStab	6.51307370e-07	3.33164220e-09	1	6.06017270e-05	3.16054790e-07	1	2.76585340e-05	1.61151980e-07	1	false	DILUPBiCGStab	7.02431790e-06	6.85756830e-07	1	true	DILUPBiCGStab	1.64578140e-05	9.75224610e-08	1	true	GAMG	1.62035320e-04	1.29497970e-06	5	true
463             	DILUPBiCGStab	6.46925470e-07	3.26684110e-09	1	6.00653360e-05	3.11273280e-07	1	2.73831530e-05	1.59872020e-07	1	false	DILUPBiCGStab	6.99496380e-06	3.49877720e-08	1	true	DILUPBiCGStab	1.64166370e-05	9.68978390e-08	1	true	GAMG	1.61218560e-04	1.28184940e-06	5	true
464             	DILUPBiCGStab	6.42652890e-07	3.20167790e-09	1	5.95248720e-05	3.06127540e-07	1	2.71110830e-05	1.58275070e-07	1	false	DILUPBiCGStab	6.96357700e-06	6.74388150e-07	1	true	DILUPBiCGStab	1.63724900e-05	9.60508830e-08	1	true	GAMG	1.60223240e-04	1.26422220e-06	5	true
465             	DILUPBiCGStab	6.38411940e-07	3.13983700e-09	1	5.89815150e-05	3.00831500e-07	1	2.68415530e-05	1.56354830e-07	1	false	DILUPBiCGStab	6.93351210e-06	3.46051010e-08	1	true	DILUPBiCGStab	1.63311170e-05	9.49814930e-08	1	true	GAMG	1.59422200e-04	1.25494850e-06	5	true
466             	DILUPBiCGStab	6.34266760e-07	3.11479210e-09	1	5.84325260e-05	2.95512940e-07	1	2.65742280e-05	1.54066710e-07	1	false	DILUPBiCGStab	6.89953610e-06	6.62548120e-07	1	true	DILUPBiCGStab	1.62882420e-05	9.36859110e-08	1	true	GAMG	1.58441980e-04	1.23841300e-06	5	true
467             	DILUPBiCGStab	6.30157840e-07	3.09554340e-09	1	5.78814360e-05	2.91889520e-07	1	2.63076550e-05	1.51532650e-07	1	false	DILUPBiCGStab	6.86486250e-06	3.39539930e-08	1	true	DILUPBiCGStab	1.62461920e-05	9.22160370e-08	1	true	GAMG	1.57632280e-04	1.22513870e-06	5	true
468             	DILUPBiCGStab	6.26153320e-07	3.07837750e-09	1	5.73238390e-05	2.89428820e-07	1	2.60427350e-05	1.48764460e-07	1	false	DILUPBiCGStab	6.82551050e-06	6.48689740e-07	1	true	DILUPBiCGStab	1.61995780e-05	9.05752110e-08	1	true	GAMG	1.56649400e-04	1.20523100e-06	5	true
469             	DILUPBiCGStab	6.22200960e-07	3.06383980e-09	1	5.67638110e-05	2.87183360e-07	1	2.57783440e-05	1.45799260e-07	1	false	DILUPBiCGStab	6.78522220e-06	6.76552490e-07	1	true	DILUPBiCGStab	1.61531810e-05	8.87423760e-08	1	true	GAMG	1.55893400e-04	1.19570450e-06	5	true
470             	DILUPBiCGStab	6.18334950e-07	3.04963910e-09	1	5.61981080e-05	2.84997070e-07	1	2.55140090e-05	1.42700960e-07	1	false	DILUPBiCGStab	6.74098690e-06	3.37339250e-08	1	true	DILUPBiCGStab	1.61035550e-05	8.67157690e-08	1	true	GAMG	1.54988810e-04	1.17820790e-06	5	true
471             	DILUPBiCGStab	6.14491420e-07	3.03578790e-09	1	5.56300930e-05	2.82830510e-07	1	2.52497000e-05	1.39532820e-07	1	false	DILUPBiCGStab	6.69362000e-06	6.31152850e-07	1	true	DILUPBiCGStab	1.60530990e-05	8.46529870e-08	1	true	GAMG	1.54161520e-04	1.17075270e-06	5	true
472             	DILUPBiCGStab	6.10725370e-07	3.02230080e-09	1	5.50577520e-05	2.80707360e-07	1	2.49850460e-05	1.36309110e-07	1	false	DILUPBiCGStab	6.64575240e-06	6.50245900e-07	1	true	DILUPBiCGStab	1.59978980e-05	8.25591740e-08	1	true	GAMG	1.53227200e-04	1.15768830e-06	5	true
473             	DILUPBiCGStab	6.06987010e-07	3.01066310e-09	1	5.44857900e-05	2.78583370e-07	1	2.47207040e-05	1.33040470e-07	1	false	DILUPBiCGStab	6.59439680e-06	6.50225910e-07	1	true	DILUPBiCGStab	1.59434470e-05	8.05162590e-08	1	true	GAMG	1.52524730e-04	1.15609390e-06	5	true
474             	DILUPBiCGStab	6.03326750e-07	2.99979300e-09	1	5.39107880e-05	2.76450570e-07	1	2.44566140e-05	1.29847990e-07	1	false	DILUPBiCGStab	6.54159960e-06	6.42917710e-07	1	true	DILUPBiCGStab	1.58864980e-05	7.86330390e-08	1	true	GAMG	1.51764580e-04	1.14262990e-06	5	true
475             	DILUPBiCGStab	5.99679090e-07	2.99032690e-09	1	5.33387230e-05	2.74273150e-07	1	2.41925810e-05	1.26835040e-07	1	false	DILUPBiCGStab	6.48675620e-06	6.32461350e-07	1	true	DILUPBiCGStab	1.58294290e-05	7.70367460e-08	1	true	GAMG	1.51165580e-04	1.13586330e-06	5	true
476             	DILUPBiCGStab	5.96090040e-07	2.98071010e-09	1	5.27670180e-05	2.72021660e-07	1	2.39289850e-05	1.24165420e-07	1	false	DILUPBiCGStab	6.43089690e-06	6.20186340e-07	1	true	DILUPBiCGStab	1.57686060e-05	7.59497770e-08	1	true	GAMG	1.50494510e-04	1.12256740e-06	5	true
477             	DILUPBiCGStab	5.92480790e-07	2.96945450e-09	1	5.22014780e-05	2.69758870e-07	1	2.36654150e-05	1.23293440e-07	1	false	DILUPBiCGStab	6.37454870e-06	6.07020230e-07	1	true	DILUPBiCGStab	1.57089270e-05	7.48925260e-08	1	true	GAMG	1.49969600e-04	1.11736680e-06	5	true
478             	DILUPBiCGStab	5.88937330e-07	2.95749020e-09	1	5.16398530e-05	2.67452480e-07	1	2.34033080e-05	1.22638870e-07	1	false	DILUPBiCGStab	6.31782290e-06	5.93681130e-07	1	true	DILUPBiCGStab	1.56474310e-05	7.37823200e-08	1	true	GAMG	1.49368570e-04	1.10466070e-06	5	true
479             	DILUPBiCGStab	5.85435780e-07	2.94574770e-09	1	5.10892240e-05	2.65136690e-07	1	2.31433330e-05	1.22033630e-07	1	false	DILUPBiCGStab	6.26070720e-06	5.80193340e-07	1	true	DILUPBiCGStab	1.55869430e-05	7.26201520e-08	1	true	GAMG	1.48960590e-04	1.10029570e-06	5	true
480             	DILUPBiCGStab	5.82012530e-07	2.93382090e-09	1	5.05480430e-05	2.62830080e-07	1	2.28856730e-05	1.21401560e-07	1	false	DILUPBiCGStab	6.20470950e-06	5.66901270e-07	1	true	DILUPBiCGStab	1.55232210e-05	7.13652840e-08	1	true	GAMG	1.48452880e-04	1.08733600e-06	5	true
481             	DILUPBiCGStab	5.78612620e-07	2.92060640e-09	1	5.00228000e-05	2.60477060e-07	1	2.26310140e-05	1.20709440e-07	1	false	DILUPBiCGStab	6.14903540e-06	5.54009040e-07	1	true	DILUPBiCGStab	1.54623960e-05	1.53613450e-06	1	true	GAMG	1.48118940e-04	1.08322390e-06	5	true
482             	DILUPBiCGStab	5.75289110e-07	2.90645600e-09	1	4.95117620e-05	2.58022110e-07	1	2.23799640e-05	1.19969000e-07	1	false	DILUPBiCGStab	6.09414610e-06	5.41366810e-07	1	true	DILUPBiCGStab	1.53967000e-05	8.22041300e-08	1	true	GAMG	1.47666820e-04	1.07219550e-06	5	true
483             	DILUPBiCGStab	5.71960800e-07	2.89086780e-09	1	4.90211820e-05	2.55520390e-07	1	2.21333300e-05	1.19199580e-07	1	false	DILUPBiCGStab	6.04136850e-06	5.29043380e-07	1	true	DILUPBiCGStab	1.53386720e-05	7.31985080e-08	1	true	GAMG	1.47407520e-04	1.07346420e-06	5	true
484             	DILUPBiCGStab	5.68664380e-07	2.87833340e-09	1	4.85490440e-05	2.53030800e-07	1	2.18917100e-05	1.18344300e-07	1	false	DILUPBiCGStab	5.98926220e-06	5.17256780e-07	1	true	DILUPBiCGStab	1.52791970e-05	1.50481150e-06	1	true	GAMG	1.47071750e-04	1.06785350e-06	5	true
485             	DILUPBiCGStab	5.65348050e-07	2.86347000e-09	1	4.81028570e-05	2.50549950e-07	1	2.16557400e-05	1.17407420e-07	1	false	DILUPBiCGStab	5.93918550e-06	5.05986610e-07	1	true	DILUPBiCGStab	1.52193540e-05	7.85330310e-08	1	true	GAMG	1.46963410e-04	1.07443270e-06	5	true
