# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
104             	1.90592646e-02	1.25844525e-02	6.47481208e-03	-3.10873894e-03	-9.91875233e-04	-2.11686370e-03	5.62494235e-04	3.05482020e-03	-1.50510336e-02	1.79350033e-01	7.46239827e-02	1.04726050e-01
105             	1.90378765e-02	1.26194428e-02	6.41843377e-03	-3.17233683e-03	-1.00927407e-03	-2.16306276e-03	5.76894348e-04	3.10050450e-03	-1.50602649e-02	1.79359069e-01	7.46192696e-02	1.04739799e-01
106             	1.90168155e-02	1.26590509e-02	6.35776456e-03	-3.24070556e-03	-1.02869800e-03	-2.21200756e-03	5.91654777e-04	3.15064317e-03	-1.50692911e-02	1.79368165e-01	7.46147914e-02	1.04753374e-01
107             	1.89959373e-02	1.27033587e-02	6.29257855e-03	-3.31431945e-03	-1.05027570e-03	-2.26404375e-03	6.06884026e-04	3.20539010e-03	-1.50781612e-02	1.79377306e-01	7.46104920e-02	1.04766814e-01
108             	1.89754593e-02	1.27522853e-02	6.22317394e-03	-3.39306932e-03	-1.07399829e-03	-2.31907103e-03	6.22536367e-04	3.26455569e-03	-1.50868115e-02	1.79386392e-01	7.46063843e-02	1.04780007e-01
109             	1.89555041e-02	1.28056870e-02	6.14981708e-03	-3.47671736e-03	-1.09986178e-03	-2.37685558e-03	6.38496903e-04	3.32793496e-03	-1.50951439e-02	1.79395302e-01	7.46025068e-02	1.04792795e-01
110             	1.89363889e-02	1.28633293e-02	6.07305959e-03	-3.56462795e-03	-1.12777819e-03	-2.43684975e-03	6.54535781e-04	3.39513485e-03	-1.51030603e-02	1.79403937e-01	7.45989083e-02	1.04805029e-01
111             	1.89180980e-02	1.29245374e-02	5.99356063e-03	-3.65566585e-03	-1.15761070e-03	-2.49805516e-03	6.70222229e-04	3.46548837e-03	-1.51105412e-02	1.79412283e-01	7.45956000e-02	1.04816682e-01
112             	1.89005433e-02	1.29884364e-02	5.91210691e-03	-3.74832301e-03	-1.18916908e-03	-2.55915393e-03	6.84992427e-04	3.53816473e-03	-1.51176855e-02	1.79420413e-01	7.45925212e-02	1.04827892e-01
113             	1.88831887e-02	1.30535047e-02	5.82968395e-03	-3.84043414e-03	-1.22206298e-03	-2.61837116e-03	6.98154089e-04	3.61191039e-03	-1.51246877e-02	1.79428486e-01	7.45895554e-02	1.04838931e-01
114             	1.88656492e-02	1.31184527e-02	5.74719653e-03	-3.93012780e-03	-1.25591758e-03	-2.67421023e-03	7.09146325e-04	3.68562807e-03	-1.51317616e-02	1.79436655e-01	7.45865660e-02	1.04850089e-01
115             	1.88473634e-02	1.31819265e-02	5.66543691e-03	-4.01555501e-03	-1.29033544e-03	-2.72521957e-03	7.17442065e-04	3.75824478e-03	-1.51391213e-02	1.79445077e-01	7.45834173e-02	1.04861660e-01
116             	1.88281982e-02	1.32427618e-02	5.58543639e-03	-4.09474193e-03	-1.32492506e-03	-2.76981687e-03	7.22445907e-04	3.82866272e-03	-1.51468838e-02	1.79453812e-01	7.45800222e-02	1.04873790e-01
117             	1.88079584e-02	1.32997649e-02	5.50819350e-03	-4.16575384e-03	-1.35919207e-03	-2.80656177e-03	7.23684846e-04	3.89578569e-03	-1.51550954e-02	1.79462882e-01	7.45763456e-02	1.04886536e-01
118             	1.87869778e-02	1.33519541e-02	5.43502363e-03	-4.22647058e-03	-1.39260029e-03	-2.83387028e-03	7.20634995e-04	3.95846525e-03	-1.51636550e-02	1.79472201e-01	7.45724455e-02	1.04899755e-01
119             	1.87654837e-02	1.33983061e-02	5.36717758e-03	-4.27478464e-03	-1.42457653e-03	-2.85020811e-03	7.12815787e-04	4.01556425e-03	-1.51724187e-02	1.79481657e-01	7.45684098e-02	1.04913247e-01
120             	1.87439406e-02	1.34380900e-02	5.30585065e-03	-4.30888189e-03	-1.45457216e-03	-2.85430973e-03	6.99868782e-04	4.06611967e-03	-1.51812215e-02	1.79491128e-01	7.45643426e-02	1.04926786e-01
121             	1.87223592e-02	1.34704522e-02	5.25190702e-03	-4.32713240e-03	-1.48202648e-03	-2.84510592e-03	6.81539722e-04	4.10927260e-03	-1.51900216e-02	1.79500590e-01	7.45602733e-02	1.04940316e-01
122             	1.87007265e-02	1.34945629e-02	5.20616359e-03	-4.32801605e-03	-1.50639681e-03	-2.82161924e-03	6.57611211e-04	4.14419965e-03	-1.51988583e-02	1.79510080e-01	7.45561818e-02	1.04953898e-01
123             	1.86788478e-02	1.35095834e-02	5.16926442e-03	-4.31021286e-03	-1.52716704e-03	-2.78304582e-03	6.27939392e-04	4.17015950e-03	-1.52077786e-02	1.79519651e-01	7.45520470e-02	1.04967604e-01
124             	1.86567697e-02	1.35147760e-02	5.14199371e-03	-4.27235021e-03	-1.54380884e-03	-2.72854136e-03	5.92366260e-04	4.18639113e-03	-1.52167969e-02	1.79529324e-01	7.45478649e-02	1.04981459e-01
125             	1.86343885e-02	1.35093786e-02	5.12500995e-03	-4.21312314e-03	-1.55579171e-03	-2.65733143e-03	5.50769863e-04	4.19218432e-03	-1.52259309e-02	1.79539099e-01	7.45436186e-02	1.04995480e-01
126             	1.86120448e-02	1.34928633e-02	5.11918146e-03	-4.13124056e-03	-1.56257109e-03	-2.56866947e-03	5.03049188e-04	4.18684092e-03	-1.52350846e-02	1.79548890e-01	7.45393604e-02	1.05009530e-01
127             	1.85899339e-02	1.34648428e-02	5.12509108e-03	-4.02585002e-03	-1.56368085e-03	-2.46216916e-03	4.49244154e-04	4.16987586e-03	-1.52441521e-02	1.79558601e-01	7.45351485e-02	1.05023453e-01
128             	1.85684675e-02	1.34251753e-02	5.14329221e-03	-3.89636392e-03	-1.55871110e-03	-2.33765282e-03	3.89470861e-04	4.14094155e-03	-1.52529988e-02	1.79568118e-01	7.45310602e-02	1.05037058e-01
129             	1.85479684e-02	1.33738409e-02	5.17412749e-03	-3.74255021e-03	-1.54732590e-03	-2.19522431e-03	3.23949208e-04	4.09985669e-03	-1.52614614e-02	1.79577307e-01	7.45271921e-02	1.05050115e-01
130             	1.85289332e-02	1.33111177e-02	5.21781552e-03	-3.56466455e-03	-1.52932080e-03	-2.03534375e-03	2.53011476e-04	4.04665107e-03	-1.52693673e-02	1.79586029e-01	7.45236473e-02	1.05062382e-01
131             	1.85116468e-02	1.32375110e-02	5.27413577e-03	-3.36368066e-03	-1.50460122e-03	-1.85907944e-03	1.77239108e-04	3.98168764e-03	-1.52765786e-02	1.79594171e-01	7.45205068e-02	1.05073664e-01
132             	1.84965266e-02	1.31537282e-02	5.34279844e-03	-3.14081984e-03	-1.47312867e-03	-1.66769116e-03	9.72812447e-05	3.90546487e-03	-1.52829679e-02	1.79601620e-01	7.45178421e-02	1.05083778e-01
133             	1.84836958e-02	1.30603595e-02	5.42333632e-03	-2.89739121e-03	-1.43490188e-03	-1.46248934e-03	1.37937306e-05	3.81851157e-03	-1.52884644e-02	1.79608317e-01	7.45156940e-02	1.05092623e-01
134             	1.84732614e-02	1.29580387e-02	5.51522272e-03	-2.63482471e-03	-1.38997914e-03	-1.24484557e-03	-7.25667851e-05	3.72140799e-03	-1.52930556e-02	1.79614255e-01	7.45140720e-02	1.05100183e-01
135             	1.84648835e-02	1.28473958e-02	5.61748763e-03	-2.35502074e-03	-1.33854478e-03	-1.01647596e-03	-1.61034410e-04	3.61495410e-03	-1.52968456e-02	1.79619526e-01	7.45129174e-02	1.05106609e-01
136             	1.84583261e-02	1.27293126e-02	5.72901358e-03	-2.06030582e-03	-1.28093429e-03	-7.79371531e-04	-2.50781378e-04	3.50014950e-03	-1.52999511e-02	1.79624233e-01	7.45121652e-02	1.05112067e-01
137             	1.84530516e-02	1.26049216e-02	5.84813005e-03	-1.75384494e-03	-1.21765018e-03	-5.36194768e-04	-3.40727704e-04	3.37839577e-03	-1.53025594e-02	1.79628529e-01	7.45117050e-02	1.05116824e-01
138             	1.84486623e-02	1.24757133e-02	5.97294900e-03	-1.43938553e-03	-1.14934048e-03	-2.90045048e-04	-4.29647718e-04	3.25138215e-03	-1.53048640e-02	1.79632558e-01	7.45114153e-02	1.05121143e-01
139             	1.84446425e-02	1.23432662e-02	6.10137635e-03	-1.12102337e-03	-1.07676454e-03	-4.42588238e-05	-5.16252860e-04	3.12094492e-03	-1.53070480e-02	1.79636468e-01	7.45111861e-02	1.05125282e-01
140             	1.84407684e-02	1.22092147e-02	6.23155373e-03	-8.02677326e-04	-1.00072118e-03	1.98043855e-04	-5.99382518e-04	2.98883047e-03	-1.53092366e-02	1.79640346e-01	7.45109364e-02	1.05129410e-01
141             	1.84369085e-02	1.20752283e-02	6.36168016e-03	-4.88254600e-04	-9.22048277e-04	4.33793677e-04	-6.77920977e-04	2.85677408e-03	-1.53114613e-02	1.79644223e-01	7.45106501e-02	1.05133573e-01
142             	1.84331190e-02	1.19431779e-02	6.48994114e-03	-1.81950518e-04	-8.41723898e-04	6.59773379e-04	-7.50748638e-04	2.72661837e-03	-1.53137341e-02	1.79648097e-01	7.45103147e-02	1.05137783e-01
143             	1.84292858e-02	1.18149343e-02	6.61435152e-03	1.11939596e-04	-7.60739505e-04	8.72679100e-04	-8.16709303e-04	2.60029138e-03	-1.53160771e-02	1.79651986e-01	7.45099160e-02	1.05142070e-01
144             	1.84253661e-02	1.16924745e-02	6.73289158e-03	3.88848147e-04	-6.80230306e-04	1.06907845e-03	-8.74654379e-04	2.47979145e-03	-1.53185332e-02	1.79655908e-01	7.45094207e-02	1.05146487e-01
145             	1.84213073e-02	1.15775824e-02	6.84372494e-03	6.44692986e-04	-6.01263545e-04	1.24595653e-03	-9.23610038e-04	2.36692873e-03	-1.53210834e-02	1.79659871e-01	7.45088521e-02	1.05151019e-01
146             	1.84172140e-02	1.14718530e-02	6.94536095e-03	8.75978204e-04	-5.24872440e-04	1.40085064e-03	-9.62861542e-04	2.26324604e-03	-1.53236952e-02	1.79663862e-01	7.45082358e-02	1.05155626e-01
147             	1.84131031e-02	1.13767154e-02	7.03638768e-03	1.07947219e-03	-4.52077163e-04	1.53154936e-03	-9.91813259e-04	2.17016388e-03	-1.53263154e-02	1.79667871e-01	7.45076201e-02	1.05160251e-01
148             	1.84089214e-02	1.12932847e-02	7.11563667e-03	1.25255476e-03	-3.83823694e-04	1.63637845e-03	-1.01010107e-03	2.08882401e-03	-1.53289747e-02	1.79671927e-01	7.45069889e-02	1.05164938e-01
149             	1.84045280e-02	1.12225559e-02	7.18197201e-03	1.39278956e-03	-3.21026357e-04	1.71381591e-03	-1.01742114e-03	2.02029197e-03	-1.53316935e-02	1.79676070e-01	7.45063416e-02	1.05169729e-01
150             	1.83999729e-02	1.11654308e-02	7.23454207e-03	1.49819763e-03	-2.64544869e-04	1.76274250e-03	-1.01364368e-03	1.96544437e-03	-1.53344759e-02	1.79680290e-01	7.45056691e-02	1.05174621e-01
151             	1.83952390e-02	1.11225488e-02	7.27269017e-03	1.56740534e-03	-2.15104937e-04	1.78251028e-03	-9.98807608e-04	1.92492930e-03	-1.53373007e-02	1.79684581e-01	7.45049896e-02	1.05179591e-01
152             	1.83904082e-02	1.10944032e-02	7.29600502e-03	1.59950477e-03	-1.73345272e-04	1.77285004e-03	-9.73097657e-04	1.89919908e-03	-1.53401633e-02	1.79688925e-01	7.45042993e-02	1.05184626e-01
153             	1.83854610e-02	1.10812560e-02	7.30420505e-03	1.59399791e-03	-1.39820461e-04	1.73381837e-03	-9.36819417e-04	1.88852546e-03	-1.53430462e-02	1.79693322e-01	7.45036149e-02	1.05189707e-01
154             	1.83805826e-02	1.10832820e-02	7.29730058e-03	1.55080403e-03	-1.15008325e-04	1.66581235e-03	-8.90410340e-04	1.89299072e-03	-1.53459062e-02	1.79697729e-01	7.45029583e-02	1.05194771e-01
155             	1.83758995e-02	1.11004951e-02	7.27540441e-03	1.47018650e-03	-9.92794980e-05	1.56946600e-03	-8.34372748e-04	1.91254534e-03	-1.53486726e-02	1.79702096e-01	7.45023752e-02	1.05199720e-01
156             	1.83716093e-02	1.11326566e-02	7.23895264e-03	1.35308576e-03	-9.28745855e-05	1.44596034e-03	-7.69417464e-04	1.94685200e-03	-1.53512950e-02	1.79706365e-01	7.45018875e-02	1.05204478e-01
157             	1.83677908e-02	1.11792853e-02	7.18850556e-03	1.20096681e-03	-9.58754432e-05	1.29684226e-03	-6.96358850e-04	1.99538986e-03	-1.53537199e-02	1.79710496e-01	7.45015282e-02	1.05208968e-01
158             	1.83646661e-02	1.12396757e-02	7.12499035e-03	1.01599105e-03	-1.08202962e-04	1.12419402e-03	-6.16198489e-04	2.05734270e-03	-1.53558903e-02	1.79714427e-01	7.45013230e-02	1.05213104e-01
159             	1.83622239e-02	1.13128395e-02	7.04938432e-03	8.00729313e-04	-1.29638439e-04	9.30367752e-04	-5.30003096e-04	2.13172761e-03	-1.53577905e-02	1.79718146e-01	7.45012824e-02	1.05216863e-01
160             	1.83604835e-02	1.13975642e-02	6.96291929e-03	5.58303028e-04	-1.59828212e-04	7.18131239e-04	-4.38979725e-04	2.21732247e-03	-1.53594407e-02	1.79721655e-01	7.45013867e-02	1.05220268e-01
161             	1.83592227e-02	1.14924158e-02	6.86680688e-03	2.92085946e-04	-1.98314893e-04	4.90400839e-04	-3.44357866e-04	2.31280447e-03	-1.53609036e-02	1.79725009e-01	7.45016008e-02	1.05223408e-01
162             	1.83583331e-02	1.15959564e-02	6.76237671e-03	5.59912785e-06	-2.44562853e-04	2.50161981e-04	-2.47362417e-04	2.41678986e-03	-1.53622528e-02	1.79728244e-01	7.45018690e-02	1.05226375e-01
163             	1.83576414e-02	1.17066982e-02	6.65094320e-03	-2.97599590e-04	-2.97972013e-04	3.72423626e-07	-1.49172218e-04	2.52787748e-03	-1.53635331e-02	1.79731411e-01	7.45021722e-02	1.05229238e-01
164             	1.83570894e-02	1.18229644e-02	6.53412504e-03	-6.13391605e-04	-3.57808756e-04	-2.55582849e-04	-5.11129537e-05	2.64441967e-03	-1.53648028e-02	1.79734525e-01	7.45024598e-02	1.05232065e-01
165             	1.83565380e-02	1.19430922e-02	6.41344577e-03	-9.37739244e-04	-4.23266908e-04	-5.14472336e-04	4.56027138e-05	2.76482322e-03	-1.53660974e-02	1.79737624e-01	7.45027145e-02	1.05234909e-01
166             	1.83560345e-02	1.20653121e-02	6.29072248e-03	-1.26601736e-03	-4.93385729e-04	-7.72631631e-04	1.39622951e-04	2.88729478e-03	-1.53674323e-02	1.79740697e-01	7.45029163e-02	1.05237781e-01
167             	1.83555286e-02	1.21879025e-02	6.16762617e-03	-1.59388718e-03	-5.67196912e-04	-1.02669027e-03	2.29746677e-04	3.01013815e-03	-1.53688088e-02	1.79743751e-01	7.45030669e-02	1.05240685e-01
168             	1.83550774e-02	1.23092422e-02	6.04583515e-03	-1.91710048e-03	-6.43701258e-04	-1.27339923e-03	3.14848984e-04	3.13170354e-03	-1.53702377e-02	1.79746776e-01	7.45031503e-02	1.05243626e-01
169             	1.83546285e-02	1.24276010e-02	5.92702749e-03	-2.23124084e-03	-7.21789691e-04	-1.50945115e-03	3.93830731e-04	3.25028676e-03	-1.53717169e-02	1.79749772e-01	7.45031688e-02	1.05246603e-01
170             	1.83542101e-02	1.25413957e-02	5.81281443e-03	-2.53217027e-03	-8.00362444e-04	-1.73180782e-03	4.65722688e-04	3.36429062e-03	-1.53732553e-02	1.79752736e-01	7.45031127e-02	1.05249623e-01
171             	1.83537512e-02	1.26493705e-02	5.70438070e-03	-2.81669639e-03	-8.78486528e-04	-1.93820987e-03	5.29861669e-04	3.47249491e-03	-1.53748502e-02	1.79755683e-01	7.45029911e-02	1.05252692e-01
172             	1.83533055e-02	1.27502842e-02	5.60302130e-03	-3.08151583e-03	-9.55166750e-04	-2.12634908e-03	5.85591163e-04	3.57363144e-03	-1.53764942e-02	1.79758607e-01	7.45028091e-02	1.05255798e-01
173             	1.83528345e-02	1.28430168e-02	5.50981773e-03	-3.32375573e-03	-1.02946639e-03	-2.29428933e-03	6.32411469e-04	3.66659955e-03	-1.53781755e-02	1.79761507e-01	7.45025780e-02	1.05258929e-01
174             	1.83524220e-02	1.29265791e-02	5.42584291e-03	-3.54073526e-03	-1.10048775e-03	-2.44024750e-03	6.69879873e-04	3.75036808e-03	-1.53798777e-02	1.79764369e-01	7.45023066e-02	1.05262062e-01
175             	1.83520623e-02	1.30001457e-02	5.35191662e-03	-3.73027880e-03	-1.16740415e-03	-2.56287466e-03	6.97735254e-04	3.82411453e-03	-1.53815770e-02	1.79767183e-01	7.45020145e-02	1.05265168e-01
176             	1.83518587e-02	1.30630783e-02	5.28878035e-03	-3.89053524e-03	-1.22943547e-03	-2.66109977e-03	7.15832146e-04	3.88714899e-03	-1.53832502e-02	1.79769927e-01	7.45017133e-02	1.05268214e-01
177             	1.83517946e-02	1.31149765e-02	5.23681816e-03	-4.02045476e-03	-1.28597400e-03	-2.73448075e-03	7.24253374e-04	3.93907915e-03	-1.53848802e-02	1.79772594e-01	7.45014169e-02	1.05271177e-01
178             	1.83519401e-02	1.31555605e-02	5.19637958e-03	-4.11920980e-03	-1.33645932e-03	-2.78275048e-03	7.23145584e-04	3.97959048e-03	-1.53864549e-02	1.79775174e-01	7.45011322e-02	1.05274042e-01
179             	1.83521929e-02	1.31846599e-02	5.16753296e-03	-4.18647228e-03	-1.38043957e-03	-2.80603271e-03	7.12796568e-04	4.00856348e-03	-1.53879866e-02	1.79777682e-01	7.45008545e-02	1.05276828e-01
180             	1.83526315e-02	1.32022529e-02	5.15037862e-03	-4.22209073e-03	-1.41751137e-03	-2.80457936e-03	6.93533992e-04	4.02593713e-03	-1.53894656e-02	1.79780112e-01	7.45005904e-02	1.05279522e-01
181             	1.83531911e-02	1.32084629e-02	5.14472818e-03	-4.22646738e-03	-1.44740622e-03	-2.77906117e-03	6.65827476e-04	4.03186737e-03	-1.53908883e-02	1.79782469e-01	7.45003461e-02	1.05282123e-01
182             	1.83539274e-02	1.32036567e-02	5.15027077e-03	-4.20058535e-03	-1.46998578e-03	-2.73059957e-03	6.30306891e-04	4.02669294e-03	-1.53922453e-02	1.79784740e-01	7.45001248e-02	1.05284615e-01
183             	1.83547849e-02	1.31882782e-02	5.16650661e-03	-4.14571991e-03	-1.48523663e-03	-2.66048328e-03	5.87623329e-04	4.01088582e-03	-1.53935331e-02	1.79786926e-01	7.44999300e-02	1.05286996e-01
184             	1.83558517e-02	1.31628938e-02	5.19295789e-03	-4.06334251e-03	-1.49320653e-03	-2.57013598e-03	5.38464724e-04	3.98496797e-03	-1.53947395e-02	1.79789016e-01	7.44997683e-02	1.05289247e-01
185             	1.83570619e-02	1.31281070e-02	5.22895496e-03	-3.95521652e-03	-1.49403407e-03	-2.46118245e-03	4.83574188e-04	3.94957601e-03	-1.53958650e-02	1.79791020e-01	7.44996452e-02	1.05291375e-01
186             	1.83584289e-02	1.30846488e-02	5.27378007e-03	-3.82337690e-03	-1.48794357e-03	-2.33543333e-03	4.23744882e-04	3.90543438e-03	-1.53969291e-02	1.79792934e-01	7.44995381e-02	1.05293396e-01
187             	1.83598975e-02	1.30332907e-02	5.32660685e-03	-3.67001235e-03	-1.47523018e-03	-2.19478217e-03	3.59775995e-04	3.85334190e-03	-1.53979392e-02	1.79794767e-01	7.44994442e-02	1.05295323e-01
188             	1.83615083e-02	1.29748677e-02	5.38664059e-03	-3.49748510e-03	-1.45627233e-03	-2.04121277e-03	2.92470219e-04	3.79411355e-03	-1.53989016e-02	1.79796518e-01	7.44993577e-02	1.05297161e-01
189             	1.83631926e-02	1.29103179e-02	5.45287471e-03	-3.30850400e-03	-1.43149998e-03	-1.87700402e-03	2.22752021e-04	3.72872160e-03	-1.53998215e-02	1.79798209e-01	7.44992829e-02	1.05298926e-01
190             	1.83649824e-02	1.28404962e-02	5.52448614e-03	-3.10544653e-03	-1.40137790e-03	-1.70406863e-03	1.51345367e-04	3.65800505e-03	-1.54007107e-02	1.79799836e-01	7.44992075e-02	1.05300629e-01
191             	1.83667982e-02	1.27663543e-02	5.60044392e-03	-2.89105596e-03	-1.36642986e-03	-1.52462610e-03	7.90981211e-05	3.58295518e-03	-1.54015762e-02	1.79801424e-01	7.44991356e-02	1.05302288e-01
192             	1.83686685e-02	1.26886768e-02	5.67999168e-03	-2.66754357e-03	-1.32717020e-03	-1.34037336e-03	6.60158082e-06	3.50434257e-03	-1.54024288e-02	1.79802977e-01	7.44990596e-02	1.05303917e-01
193             	1.83705300e-02	1.26083511e-02	5.76217889e-03	-2.43746064e-03	-1.28414714e-03	-1.15331350e-03	-6.54168181e-05	3.42308609e-03	-1.54032744e-02	1.79804518e-01	7.44989846e-02	1.05305533e-01
194             	1.83724228e-02	1.25261981e-02	5.84622471e-03	-2.20310239e-03	-1.23790456e-03	-9.65197833e-04	-1.36353362e-04	3.33998668e-03	-1.54041193e-02	1.79806043e-01	7.44989022e-02	1.05307141e-01
195             	1.83743290e-02	1.24430907e-02	5.93123833e-03	-1.96690530e-03	-1.18900588e-03	-7.77899427e-04	-2.05553225e-04	3.25592618e-03	-1.54049468e-02	1.79807553e-01	7.44988296e-02	1.05308723e-01
196             	1.83763126e-02	1.23597885e-02	6.01652411e-03	-1.73097954e-03	-1.13801009e-03	-5.92969449e-04	-2.72520320e-04	3.17163218e-03	-1.54057590e-02	1.79809024e-01	7.44987530e-02	1.05310271e-01
197             	1.83783397e-02	1.22770897e-02	6.10124997e-03	-1.49758852e-03	-1.08548309e-03	-4.12105439e-04	-3.36688823e-04	3.08791988e-03	-1.54065537e-02	1.79810464e-01	7.44986785e-02	1.05311786e-01
198             	1.83804476e-02	1.21956424e-02	6.18480518e-03	-1.26851377e-03	-1.03194462e-03	-2.36569148e-04	-3.97687737e-04	3.00541860e-03	-1.54073420e-02	1.79811864e-01	7.44985900e-02	1.05313274e-01
199             	1.83825978e-02	1.21161273e-02	6.26647052e-03	-1.04566312e-03	-9.77918562e-04	-6.77445584e-05	-4.55087002e-04	2.92482839e-03	-1.54081191e-02	1.79813235e-01	7.44984986e-02	1.05314737e-01
200             	1.83848281e-02	1.20390782e-02	6.34574992e-03	-8.30512667e-04	-9.23878324e-04	9.33656564e-05	-5.08621990e-04	2.84666413e-03	-1.54088917e-02	1.79814572e-01	7.44983942e-02	1.05316178e-01
201             	1.83870740e-02	1.19650467e-02	6.42202726e-03	-6.24658404e-04	-8.70298867e-04	2.45640463e-04	-5.57969665e-04	2.77150975e-03	-1.54096616e-02	1.79815896e-01	7.44982865e-02	1.05317610e-01
202             	1.83893596e-02	1.18944512e-02	6.49490847e-03	-4.29251432e-04	-8.17597419e-04	3.88345986e-04	-6.02971703e-04	2.69977135e-03	-1.54104346e-02	1.79817201e-01	7.44981661e-02	1.05319035e-01
203             	1.83916269e-02	1.18276907e-02	6.56393620e-03	-2.45456505e-04	-7.66161782e-04	5.20705277e-04	-6.43433530e-04	2.63187726e-03	-1.54112096e-02	1.79818504e-01	7.44980426e-02	1.05320462e-01
204             	1.83938853e-02	1.17651413e-02	6.62874399e-03	-7.43401878e-05	-7.16416448e-04	6.42076260e-04	-6.79246354e-04	2.56819866e-03	-1.54119982e-02	1.79819791e-01	7.44978975e-02	1.05321894e-01
205             	1.83961328e-02	1.17071495e-02	6.68898325e-03	8.31476928e-05	-6.68711112e-04	7.51858804e-04	-7.10284958e-04	2.50908315e-03	-1.54127812e-02	1.79821076e-01	7.44977568e-02	1.05323319e-01
206             	1.83983818e-02	1.16538989e-02	6.74448290e-03	2.26508789e-04	-6.23337437e-04	8.49846226e-04	-7.36591831e-04	2.45470799e-03	-1.54135690e-02	1.79822354e-01	7.44976079e-02	1.05324746e-01
207             	1.84006090e-02	1.16055738e-02	6.79503522e-03	3.55249481e-04	-5.80553487e-04	9.35802968e-04	-7.58178228e-04	2.40526927e-03	-1.54143493e-02	1.79823637e-01	7.44974691e-02	1.05326168e-01
208             	1.84028677e-02	1.15622519e-02	6.84061577e-03	4.69241962e-04	-5.40558537e-04	1.00980050e-03	-7.75179518e-04	2.36081809e-03	-1.54151243e-02	1.79824908e-01	7.44973296e-02	1.05327578e-01
209             	1.84051201e-02	1.15240217e-02	6.88109839e-03	5.68234170e-04	-5.03537509e-04	1.07177168e-03	-7.87654594e-04	2.32146163e-03	-1.54158923e-02	1.79826173e-01	7.44971944e-02	1.05328979e-01
210             	1.84073917e-02	1.14908744e-02	6.91651737e-03	6.52321264e-04	-4.69629193e-04	1.12195046e-03	-7.95789825e-04	2.28717850e-03	-1.54166627e-02	1.79827417e-01	7.44970460e-02	1.05330371e-01
211             	1.84096566e-02	1.14628176e-02	6.94683896e-03	7.21499644e-04	-4.38951396e-04	1.16045104e-03	-7.99701218e-04	2.25798932e-03	-1.54174233e-02	1.79828646e-01	7.44968999e-02	1.05331746e-01
212             	1.84119436e-02	1.14397711e-02	6.97217248e-03	7.76074086e-04	-4.11590923e-04	1.18766501e-03	-7.99627966e-04	2.23379931e-03	-1.54181785e-02	1.79829852e-01	7.44967477e-02	1.05333105e-01
213             	1.84142163e-02	1.14216661e-02	6.99255017e-03	8.16223791e-04	-3.87606224e-04	1.20383001e-03	-7.95718119e-04	2.21455799e-03	-1.54189193e-02	1.79831055e-01	7.44966083e-02	1.05334447e-01
214             	1.84164896e-02	1.14083371e-02	7.00815251e-03	8.42504851e-04	-3.67005669e-04	1.20951052e-03	-7.88258095e-04	2.20009228e-03	-1.54196564e-02	1.79832243e-01	7.44964653e-02	1.05335778e-01
215             	1.84187504e-02	1.13996508e-02	7.01909958e-03	8.55330728e-04	-3.49800274e-04	1.20513100e-03	-7.77465638e-04	2.19027562e-03	-1.54203725e-02	1.79833419e-01	7.44963371e-02	1.05337082e-01
216             	1.84210219e-02	1.13953855e-02	7.02563642e-03	8.55408827e-04	-3.35914975e-04	1.19132380e-03	-7.63619389e-04	2.18487455e-03	-1.54210776e-02	1.79834578e-01	7.44962112e-02	1.05338367e-01
217             	1.84232633e-02	1.13953009e-02	7.02796241e-03	8.43390722e-04	-3.25279914e-04	1.16867064e-03	-7.46975275e-04	2.18366924e-03	-1.54217720e-02	1.79835729e-01	7.44960924e-02	1.05339636e-01
218             	1.84254870e-02	1.13991149e-02	7.02637213e-03	8.20147669e-04	-3.17799444e-04	1.13794711e-03	-7.27873279e-04	2.18637136e-03	-1.54224688e-02	1.79836865e-01	7.44959635e-02	1.05340901e-01
219             	1.84276539e-02	1.14065553e-02	7.02109856e-03	7.86438106e-04	-3.13356487e-04	1.09979459e-03	-7.06575540e-04	2.19272839e-03	-1.54231633e-02	1.79837994e-01	7.44958335e-02	1.05342160e-01
220             	1.84297924e-02	1.14173190e-02	7.01247341e-03	7.43221171e-04	-3.11808935e-04	1.05503011e-03	-6.83419521e-04	2.20242280e-03	-1.54238620e-02	1.79839105e-01	7.44956903e-02	1.05343414e-01
221             	1.84318836e-02	1.14311501e-02	7.00073346e-03	6.91221485e-04	-3.13023976e-04	1.00424546e-03	-6.58634718e-04	2.21520833e-03	-1.54245524e-02	1.79840205e-01	7.44955503e-02	1.05344655e-01
