# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
110             	1.89370686e-02	1.28617515e-02	6.07531710e-03	-3.56482578e-03	-1.12810871e-03	-2.43671707e-03	6.54304179e-04	3.39321722e-03	-1.51028504e-02	1.79403717e-01	7.45990080e-02	1.04804709e-01
111             	1.89187018e-02	1.29222432e-02	5.99645867e-03	-3.65419713e-03	-1.15755182e-03	-2.49664532e-03	6.69546750e-04	3.46289224e-03	-1.51103682e-02	1.79412101e-01	7.45956825e-02	1.04816419e-01
112             	1.89011011e-02	1.29855122e-02	5.91558884e-03	-3.74530313e-03	-1.18872625e-03	-2.55657688e-03	6.83925317e-04	3.53496170e-03	-1.51175299e-02	1.79420246e-01	7.45925933e-02	1.04827653e-01
113             	1.88837520e-02	1.30500697e-02	5.83368237e-03	-3.83602628e-03	-1.22124899e-03	-2.61477729e-03	6.96764151e-04	3.60819365e-03	-1.51245314e-02	1.79428311e-01	7.45896240e-02	1.04838687e-01
114             	1.88662529e-02	1.31146525e-02	5.75160036e-03	-3.92452433e-03	-1.25477068e-03	-2.66975365e-03	7.07491485e-04	3.68152607e-03	-1.51315846e-02	1.79436450e-01	7.45866404e-02	1.04849810e-01
115             	1.88480349e-02	1.31778483e-02	5.67018662e-03	-4.00894184e-03	-1.28886120e-03	-2.72008064e-03	7.15609716e-04	3.75383082e-03	-1.51389128e-02	1.79444829e-01	7.45835019e-02	1.04861327e-01
116             	1.88289493e-02	1.32384712e-02	5.59047812e-03	-4.08724465e-03	-1.32312699e-03	-2.76411766e-03	7.20495335e-04	3.82399654e-03	-1.51466302e-02	1.79453516e-01	7.45801278e-02	1.04873388e-01
117             	1.88088133e-02	1.32953729e-02	5.51344032e-03	-4.15756381e-03	-1.35709990e-03	-2.80046391e-03	7.21682008e-04	3.89096631e-03	-1.51547932e-02	1.79462542e-01	7.45764778e-02	1.04886064e-01
118             	1.87879150e-02	1.33475431e-02	5.44037193e-03	-4.21777516e-03	-1.39024992e-03	-2.82752524e-03	7.18637664e-04	3.95358559e-03	-1.51633098e-02	1.79471830e-01	7.45726052e-02	1.04899225e-01
119             	1.87664857e-02	1.33939738e-02	5.37251190e-03	-4.26582914e-03	-1.42201385e-03	-2.84381529e-03	7.10900718e-04	4.01073095e-03	-1.51720480e-02	1.79481276e-01	7.45685897e-02	1.04912686e-01
120             	1.87449712e-02	1.34339047e-02	5.31106649e-03	-4.29988522e-03	-1.45184016e-03	-2.84804506e-03	6.98102449e-04	4.06141910e-03	-1.51808393e-02	1.79490749e-01	7.45645353e-02	1.04926214e-01
121             	1.87234403e-02	1.34665092e-02	5.25693106e-03	-4.31832197e-03	-1.47917079e-03	-2.83915119e-03	6.79990201e-04	4.10478907e-03	-1.51896283e-02	1.79500212e-01	7.45604779e-02	1.04939734e-01
122             	1.87018413e-02	1.34909579e-02	5.21088345e-03	-4.31966029e-03	-1.50347378e-03	-2.81618651e-03	6.56356364e-04	4.14003721e-03	-1.51984567e-02	1.79509703e-01	7.45563946e-02	1.04953308e-01
123             	1.86800166e-02	1.35064379e-02	5.17357873e-03	-4.30259063e-03	-1.52424022e-03	-2.77835041e-03	6.27055094e-04	4.16642956e-03	-1.52073661e-02	1.79519266e-01	7.45522667e-02	1.04966999e-01
124             	1.86579723e-02	1.35121964e-02	5.14577589e-03	-4.26573315e-03	-1.54094917e-03	-2.72478399e-03	5.91917410e-04	4.18321024e-03	-1.52163741e-02	1.79528926e-01	7.45480891e-02	1.04980837e-01
125             	1.86356368e-02	1.35074876e-02	5.12814920e-03	-4.20777668e-03	-1.55307366e-03	-2.65470302e-03	5.50814680e-04	4.18966919e-03	-1.52254960e-02	1.79538685e-01	7.45438463e-02	1.04994838e-01
126             	1.86133128e-02	1.34917594e-02	5.12155342e-03	-4.12742264e-03	-1.56007154e-03	-2.56735110e-03	5.03639777e-04	4.18510300e-03	-1.52346404e-02	1.79548458e-01	7.45395886e-02	1.05008869e-01
127             	1.85912096e-02	1.34646146e-02	5.12659497e-03	-4.02378403e-03	-1.56146963e-03	-2.46231439e-03	4.50422381e-04	4.16900981e-03	-1.52437088e-02	1.79558158e-01	7.45353704e-02	1.05022788e-01
128             	1.85697074e-02	1.34258813e-02	5.14382613e-03	-3.89625650e-03	-1.55685495e-03	-2.33940155e-03	3.91273300e-04	4.14102759e-03	-1.52525698e-02	1.79567676e-01	7.45312681e-02	1.05036408e-01
129             	1.85491497e-02	1.33755242e-02	5.17362547e-03	-3.74455472e-03	-1.54588135e-03	-2.19867337e-03	3.26396011e-04	4.10094937e-03	-1.52610619e-02	1.79576880e-01	7.45273780e-02	1.05049502e-01
130             	1.85300084e-02	1.33137669e-02	5.21624154e-03	-3.56883696e-03	-1.52832676e-03	-2.04051020e-03	2.56091717e-04	4.04876266e-03	-1.52690116e-02	1.79585632e-01	7.45238043e-02	1.05061828e-01
131             	1.85126019e-02	1.32410987e-02	5.27150328e-03	-3.36999881e-03	-1.50408370e-03	-1.86591511e-03	1.80915705e-04	3.98479769e-03	-1.52762758e-02	1.79593814e-01	7.45206314e-02	1.05073183e-01
132             	1.84973135e-02	1.31581885e-02	5.33912504e-03	-3.14920913e-03	-1.47310286e-03	-1.67610627e-03	1.01501706e-04	3.90953173e-03	-1.52827304e-02	1.79601318e-01	7.45179287e-02	1.05083389e-01
133             	1.84843003e-02	1.30656352e-02	5.41866511e-03	-2.90775622e-03	-1.43537536e-03	-1.47238087e-03	1.85027553e-05	3.82348507e-03	-1.52883019e-02	1.79608078e-01	7.45157371e-02	1.05092341e-01
134             	1.84736768e-02	1.29640605e-02	5.50961633e-03	-2.64704269e-03	-1.39095284e-03	-1.25608985e-03	-6.74314929e-05	3.72722206e-03	-1.52929649e-02	1.79614076e-01	7.45140730e-02	1.05100003e-01
135             	1.84651452e-02	1.28540988e-02	5.61104643e-03	-2.36893994e-03	-1.34000960e-03	-1.02893034e-03	-1.55539635e-04	3.62152616e-03	-1.52968171e-02	1.79619396e-01	7.45128807e-02	1.05106515e-01
136             	1.84584626e-02	1.27366128e-02	5.72184981e-03	-2.07575426e-03	-1.28287372e-03	-7.92880544e-04	-2.44996586e-04	3.50738147e-03	-1.52999686e-02	1.79624134e-01	7.45120985e-02	1.05112036e-01
137             	1.84531309e-02	1.26127428e-02	5.84038806e-03	-1.77063711e-03	-1.22004111e-03	-5.50596002e-04	-3.34722554e-04	3.38617739e-03	-1.53026015e-02	1.79628442e-01	7.45116195e-02	1.05116822e-01
138             	1.84487408e-02	1.24839601e-02	5.96478067e-03	-1.45731536e-03	-1.15215583e-03	-3.05159531e-04	-4.23498147e-04	3.25958971e-03	-1.53049051e-02	1.79632462e-01	7.45113257e-02	1.05121136e-01
139             	1.84447867e-02	1.23518788e-02	6.09290795e-03	-1.13994096e-03	-1.07998015e-03	-5.99608163e-05	-5.10009665e-04	3.12948542e-03	-1.53070680e-02	1.79636346e-01	7.45111048e-02	1.05125241e-01
140             	1.84410088e-02	1.22181163e-02	6.22289247e-03	-8.22422672e-04	-1.00431148e-03	1.81888808e-04	-5.93100144e-04	2.99761191e-03	-1.53092195e-02	1.79640189e-01	7.45108749e-02	1.05129314e-01
141             	1.84372703e-02	1.20843316e-02	6.35293874e-03	-5.08623457e-04	-9.25976051e-04	4.17352594e-04	-6.71664323e-04	2.86569641e-03	-1.53114011e-02	1.79644030e-01	7.45106139e-02	1.05133416e-01
142             	1.84335924e-02	1.19523159e-02	6.48127649e-03	-2.02581852e-04	-8.45920447e-04	6.43338595e-04	-7.44629521e-04	2.73551972e-03	-1.53136283e-02	1.79647872e-01	7.45103076e-02	1.05137564e-01
143             	1.84298714e-02	1.18239546e-02	6.60591682e-03	9.13745643e-05	-7.65143762e-04	8.56518326e-04	-8.10831044e-04	2.60901889e-03	-1.53159275e-02	1.79651731e-01	7.45099382e-02	1.05141793e-01
144             	1.84260370e-02	1.17011219e-02	6.72491512e-03	3.68944511e-04	-6.84706508e-04	1.05365102e-03	-8.69178763e-04	2.48810338e-03	-1.53183448e-02	1.79655630e-01	7.45094703e-02	1.05146160e-01
145             	1.84220533e-02	1.15857015e-02	6.83635182e-03	6.25810578e-04	-6.05720117e-04	1.23153069e-03	-9.18625406e-04	2.37467485e-03	-1.53208651e-02	1.79659576e-01	7.45089229e-02	1.05150653e-01
146             	1.84180078e-02	1.14793349e-02	6.93867285e-03	8.58344133e-04	-5.29243129e-04	1.38758726e-03	-9.58415195e-04	2.27033105e-03	-1.53234544e-02	1.79663554e-01	7.45083226e-02	1.05155231e-01
147             	1.84139341e-02	1.13834933e-02	7.03044078e-03	1.06323687e-03	-4.56308474e-04	1.51954535e-03	-9.87926911e-04	2.17652627e-03	-1.53260621e-02	1.79667554e-01	7.45077150e-02	1.05159839e-01
148             	1.84097653e-02	1.12992997e-02	7.11046555e-03	1.23784051e-03	-3.87869947e-04	1.62571046e-03	-1.00679020e-03	2.09441708e-03	-1.53287159e-02	1.79671604e-01	7.45070863e-02	1.05164518e-01
149             	1.84053876e-02	1.12277841e-02	7.17760350e-03	1.37968758e-03	-3.24848091e-04	1.70453568e-03	-1.01469188e-03	2.02509028e-03	-1.53314335e-02	1.79675743e-01	7.45064378e-02	1.05169305e-01
150             	1.84008332e-02	1.11698298e-02	7.23100335e-03	1.48682966e-03	-2.68101054e-04	1.75493072e-03	-1.01151589e-03	1.96941325e-03	-1.53342171e-02	1.79679959e-01	7.45057625e-02	1.05174197e-01
151             	1.83961078e-02	1.11260815e-02	7.27002624e-03	1.55791851e-03	-2.18350255e-04	1.77626876e-03	-9.97309508e-04	1.92802763e-03	-1.53370446e-02	1.79684249e-01	7.45050800e-02	1.05179169e-01
152             	1.83912737e-02	1.10970143e-02	7.29425939e-03	1.59206694e-03	-1.76229622e-04	1.76829656e-03	-9.72263093e-04	1.90137745e-03	-1.53399101e-02	1.79688594e-01	7.45043870e-02	1.05184207e-01
153             	1.83863273e-02	1.10828996e-02	7.30342764e-03	1.58876932e-03	-1.42289440e-04	1.73105876e-03	-9.36674099e-04	1.88973600e-03	-1.53427980e-02	1.79692994e-01	7.45036990e-02	1.05189295e-01
154             	1.83814326e-02	1.10839028e-02	7.29752985e-03	1.54793703e-03	-1.17005649e-04	1.66494268e-03	-8.90974164e-04	1.89318647e-03	-1.53456652e-02	1.79697405e-01	7.45030374e-02	1.05194368e-01
155             	1.83767342e-02	1.11000732e-02	7.27666109e-03	1.46976422e-03	-1.00757953e-04	1.57052217e-03	-8.35640062e-04	1.91170603e-03	-1.53484423e-02	1.79701778e-01	7.45024465e-02	1.05199331e-01
156             	1.83724112e-02	1.11311854e-02	7.24122583e-03	1.35513558e-03	-9.37965084e-05	1.44893209e-03	-7.71364297e-04	1.94497980e-03	-1.53510779e-02	1.79706053e-01	7.45019486e-02	1.05204104e-01
157             	1.83685561e-02	1.11767975e-02	7.19175861e-03	1.20543177e-03	-9.62215644e-05	1.30165333e-03	-6.98937449e-04	1.99251945e-03	-1.53535213e-02	1.79710193e-01	7.45015751e-02	1.05208618e-01
158             	1.83653805e-02	1.12362249e-02	7.12915551e-03	1.02274978e-03	-1.07969796e-04	1.13071958e-03	-6.19344687e-04	2.05353472e-03	-1.53557119e-02	1.79714132e-01	7.45013539e-02	1.05212778e-01
159             	1.83628990e-02	1.13085231e-02	7.05437596e-03	8.09587399e-04	-1.28840418e-04	9.38427817e-04	-5.33634117e-04	2.12707355e-03	-1.53576310e-02	1.79717858e-01	7.45012979e-02	1.05216560e-01
160             	1.83611253e-02	1.13924956e-02	6.96862975e-03	5.69020844e-04	-1.58494872e-04	7.27515716e-04	-4.43005294e-04	2.21193291e-03	-1.53592940e-02	1.79721369e-01	7.45013904e-02	1.05219978e-01
161             	1.83598652e-02	1.14867401e-02	6.87312508e-03	3.04372777e-04	-1.96491491e-04	5.00864267e-04	-3.48677879e-04	2.30680750e-03	-1.53607597e-02	1.79724718e-01	7.45015994e-02	1.05223119e-01
162             	1.83589904e-02	1.15898063e-02	6.76918400e-03	1.91714414e-05	-2.42297474e-04	2.61468915e-04	-2.51883195e-04	2.41031117e-03	-1.53621023e-02	1.79727942e-01	7.45018685e-02	1.05226073e-01
163             	1.83583426e-02	1.17002156e-02	6.65812699e-03	-2.83031725e-04	-2.95317049e-04	1.22853235e-05	-1.53801186e-04	2.52104432e-03	-1.53633678e-02	1.79731094e-01	7.45021791e-02	1.05228915e-01
164             	1.83578361e-02	1.18162806e-02	6.54155548e-03	-5.98125193e-04	-3.54823293e-04	-2.43301900e-04	-5.57606967e-05	2.63736256e-03	-1.53646190e-02	1.79734191e-01	7.45024766e-02	1.05231715e-01
165             	1.83573444e-02	1.19363325e-02	6.42101186e-03	-9.22052595e-04	-4.20008389e-04	-5.02044206e-04	4.10179088e-05	2.75766032e-03	-1.53658932e-02	1.79737273e-01	7.45027432e-02	1.05234530e-01
166             	1.83568946e-02	1.20585730e-02	6.29832159e-03	-1.25014094e-03	-4.89908445e-04	-7.60232495e-04	1.35162025e-04	2.88012570e-03	-1.53672067e-02	1.79740329e-01	7.45029578e-02	1.05237371e-01
167             	1.83564500e-02	1.21812806e-02	6.17516935e-03	-1.57803764e-03	-5.63554809e-04	-1.01448283e-03	2.25464009e-04	3.00305563e-03	-1.53685624e-02	1.79743367e-01	7.45031211e-02	1.05240246e-01
168             	1.83560469e-02	1.23027520e-02	6.05329484e-03	-1.90131762e-03	-6.39914873e-04	-1.26140274e-03	3.10743935e-04	3.12472858e-03	-1.53699726e-02	1.79746375e-01	7.45032149e-02	1.05243160e-01
169             	1.83556448e-02	1.24213569e-02	5.93428796e-03	-2.21580749e-03	-7.17924251e-04	-1.49788324e-03	3.89979494e-04	3.24353445e-03	-1.53714372e-02	1.79749359e-01	7.45032421e-02	1.05246117e-01
170             	1.83552521e-02	1.25355525e-02	5.81969959e-03	-2.51750535e-03	-7.96521560e-04	-1.72098379e-03	4.62231116e-04	3.35792644e-03	-1.53729653e-02	1.79752319e-01	7.45031941e-02	1.05249125e-01
171             	1.83548211e-02	1.26439674e-02	5.71085370e-03	-2.80289607e-03	-8.74702978e-04	-1.92819309e-03	5.26745056e-04	3.46655685e-03	-1.53745526e-02	1.79755263e-01	7.45030791e-02	1.05252184e-01
172             	1.83543904e-02	1.27453319e-02	5.60905846e-03	-3.06862987e-03	-9.51467520e-04	-2.11716235e-03	5.82847414e-04	3.56813673e-03	-1.53761909e-02	1.79758185e-01	7.45029017e-02	1.05255284e-01
173             	1.83539393e-02	1.28385299e-02	5.51540937e-03	-3.31182517e-03	-1.02587639e-03	-2.28594878e-03	6.30036191e-04	3.66156029e-03	-1.53778683e-02	1.79761083e-01	7.45026734e-02	1.05258410e-01
174             	1.83535334e-02	1.29225636e-02	5.43096982e-03	-3.52980527e-03	-1.09703277e-03	-2.43277250e-03	6.67869866e-04	3.74579691e-03	-1.53795685e-02	1.79763944e-01	7.45024033e-02	1.05261540e-01
175             	1.83531859e-02	1.29966215e-02	5.35656444e-03	-3.72041238e-03	-1.16411263e-03	-2.55629976e-03	6.96093564e-04	3.82002851e-03	-1.53812672e-02	1.79766758e-01	7.45021116e-02	1.05264646e-01
176             	1.83529819e-02	1.30600609e-02	5.29292106e-03	-3.88181496e-03	-1.22634208e-03	-2.65547288e-03	7.14565399e-04	3.88356991e-03	-1.53829414e-02	1.79769504e-01	7.45018107e-02	1.05267694e-01
177             	1.83529205e-02	1.31124865e-02	5.24043401e-03	-4.01295251e-03	-1.28310466e-03	-2.72984785e-03	7.23371598e-04	3.93602625e-03	-1.53845746e-02	1.79772178e-01	7.45015143e-02	1.05270663e-01
178             	1.83530538e-02	1.31536077e-02	5.19944614e-03	-4.11298840e-03	-1.33383766e-03	-2.77915074e-03	7.22656539e-04	3.97708076e-03	-1.53861548e-02	1.79774769e-01	7.45012295e-02	1.05273539e-01
179             	1.83533229e-02	1.31832740e-02	5.17004887e-03	-4.18159005e-03	-1.37808857e-03	-2.80350149e-03	7.12706459e-04	4.00661257e-03	-1.53876860e-02	1.79777286e-01	7.45009571e-02	1.05276329e-01
180             	1.83537403e-02	1.32014363e-02	5.15230408e-03	-4.21860602e-03	-1.41548264e-03	-2.80312338e-03	6.93820370e-04	4.02456609e-03	-1.53891740e-02	1.79779734e-01	7.45006930e-02	1.05279041e-01
181             	1.83542839e-02	1.32082094e-02	5.14607448e-03	-4.22437517e-03	-1.44569935e-03	-2.77867582e-03	6.66488236e-04	4.03106745e-03	-1.53906062e-02	1.79782107e-01	7.45004473e-02	1.05281660e-01
182             	1.83549921e-02	1.32039469e-02	5.15104521e-03	-4.19986619e-03	-1.46859980e-03	-2.73126639e-03	6.31333292e-04	4.02645083e-03	-1.53919737e-02	1.79784393e-01	7.45002225e-02	1.05284170e-01
183             	1.83558530e-02	1.31891143e-02	5.16673872e-03	-4.14634913e-03	-1.48416794e-03	-2.66218119e-03	5.89006624e-04	4.01118777e-03	-1.53932658e-02	1.79786585e-01	7.45000269e-02	1.05286558e-01
184             	1.83568971e-02	1.31642184e-02	5.19267872e-03	-4.06522149e-03	-1.49245245e-03	-2.57276904e-03	5.40158296e-04	3.98576984e-03	-1.53944796e-02	1.79788686e-01	7.44998634e-02	1.05288823e-01
185             	1.83580667e-02	1.31298780e-02	5.22818868e-03	-3.95826554e-03	-1.49359226e-03	-2.46467328e-03	4.85540510e-04	3.95084467e-03	-1.53956214e-02	1.79790705e-01	7.44997310e-02	1.05290974e-01
186             	1.83593899e-02	1.30868428e-02	5.27254708e-03	-3.82754806e-03	-1.48781060e-03	-2.33973746e-03	4.25963428e-04	3.90714786e-03	-1.53966998e-02	1.79792634e-01	7.44996170e-02	1.05293017e-01
187             	1.83608177e-02	1.30359017e-02	5.32491596e-03	-3.67531625e-03	-1.47540520e-03	-2.19991105e-03	3.62252928e-04	3.85549288e-03	-1.53977264e-02	1.79794476e-01	7.44995118e-02	1.05294965e-01
188             	1.83623891e-02	1.29778471e-02	5.38454197e-03	-3.50377093e-03	-1.45672633e-03	-2.04704460e-03	2.95159135e-04	3.79665258e-03	-1.53987024e-02	1.79796241e-01	7.44994182e-02	1.05296823e-01
189             	1.83640453e-02	1.29136017e-02	5.45044357e-03	-3.31559089e-03	-1.43221774e-03	-1.88337315e-03	2.25577706e-04	3.73157905e-03	-1.53996363e-02	1.79797939e-01	7.44993334e-02	1.05298606e-01
190             	1.83658129e-02	1.28440511e-02	5.52176173e-03	-3.11326562e-03	-1.40234599e-03	-1.71091962e-03	1.54286814e-04	3.66114471e-03	-1.54005331e-02	1.79799577e-01	7.44992555e-02	1.05300322e-01
191             	1.83676231e-02	1.27701364e-02	5.59748667e-03	-2.89948103e-03	-1.36762941e-03	-1.53185162e-03	8.21111030e-05	3.58632487e-03	-1.54014045e-02	1.79801167e-01	7.44991791e-02	1.05301988e-01
192             	1.83694886e-02	1.26926749e-02	5.67681369e-03	-2.67657018e-03	-1.32858620e-03	-1.34798399e-03	9.69889479e-06	3.50793063e-03	-1.54022578e-02	1.79802726e-01	7.44991050e-02	1.05303621e-01
193             	1.83713522e-02	1.26125307e-02	5.75882154e-03	-2.44699383e-03	-1.28576271e-03	-1.16123111e-03	-6.22658008e-05	3.42685456e-03	-1.54031054e-02	1.79804266e-01	7.44990276e-02	1.05305238e-01
194             	1.83732448e-02	1.25305500e-02	5.84269479e-03	-2.21313533e-03	-1.23970774e-03	-9.73427591e-04	-1.33140073e-04	3.34392761e-03	-1.54039486e-02	1.79805792e-01	7.44989472e-02	1.05306844e-01
195             	1.83751565e-02	1.24475776e-02	5.92757895e-03	-1.97732800e-03	-1.19097947e-03	-7.86348535e-04	-2.02315467e-04	3.25999930e-03	-1.54047769e-02	1.79807297e-01	7.44988717e-02	1.05308425e-01
196             	1.83771410e-02	1.23643929e-02	6.01274812e-03	-1.74176471e-03	-1.14013769e-03	-6.01627024e-04	-2.69255331e-04	3.17582239e-03	-1.54055868e-02	1.79808768e-01	7.44987974e-02	1.05309971e-01
197             	1.83791723e-02	1.22817582e-02	6.09741413e-03	-1.50858014e-03	-1.08774218e-03	-4.20837957e-04	-3.33452114e-04	3.09217201e-03	-1.54063821e-02	1.79810204e-01	7.44987198e-02	1.05311484e-01
198             	1.83812776e-02	1.22003433e-02	6.18093434e-03	-1.27964664e-03	-1.03431198e-03	-2.45334652e-04	-3.94488666e-04	3.00970448e-03	-1.54071698e-02	1.79811603e-01	7.44986318e-02	1.05312971e-01
199             	1.83834323e-02	1.21208086e-02	6.26262368e-03	-1.05678174e-03	-9.80364952e-04	-7.64167831e-05	-4.51974085e-04	2.92909248e-03	-1.54079478e-02	1.79812970e-01	7.44985373e-02	1.05314433e-01
200             	1.83856617e-02	1.20437114e-02	6.34195030e-03	-8.41563454e-04	-9.26375870e-04	8.48124161e-05	-5.05594143e-04	2.85088054e-03	-1.54087189e-02	1.79814309e-01	7.44984355e-02	1.05315873e-01
201             	1.83879084e-02	1.19695851e-02	6.41832326e-03	-6.35503163e-04	-8.72819826e-04	2.37316663e-04	-5.55068244e-04	2.77563093e-03	-1.54094903e-02	1.79815631e-01	7.44983255e-02	1.05317306e-01
202             	1.83901896e-02	1.18988711e-02	6.49131851e-03	-4.39844394e-04	-8.20119966e-04	3.80275571e-04	-6.00197768e-04	2.70377631e-03	-1.54102627e-02	1.79816939e-01	7.44982068e-02	1.05318732e-01
203             	1.83924555e-02	1.18320035e-02	6.56045201e-03	-2.55813203e-04	-7.68696732e-04	5.12883530e-04	-6.40790131e-04	2.63577573e-03	-1.54110396e-02	1.79818239e-01	7.44980798e-02	1.05320159e-01
204             	1.83947313e-02	1.17692934e-02	6.62543791e-03	-8.43180644e-05	-7.18910302e-04	6.34592238e-04	-6.76751270e-04	2.57192775e-03	-1.54118212e-02	1.79819529e-01	7.44979433e-02	1.05321586e-01
205             	1.83969757e-02	1.17110979e-02	6.68587776e-03	7.36554142e-05	-6.71142908e-04	7.44798323e-04	-7.07970615e-04	2.51261008e-03	-1.54126058e-02	1.79820814e-01	7.44978011e-02	1.05323013e-01
206             	1.83992195e-02	1.16576382e-02	6.74158134e-03	2.17507964e-04	-6.25695314e-04	8.43203277e-04	-7.34449296e-04	2.45802842e-03	-1.54133924e-02	1.79822095e-01	7.44976553e-02	1.05324440e-01
207             	1.84014490e-02	1.16090927e-02	6.79235628e-03	3.46793795e-04	-5.82828916e-04	9.29622711e-04	-7.56225813e-04	2.40836820e-03	-1.54141731e-02	1.79823376e-01	7.44975149e-02	1.05325861e-01
208             	1.84037044e-02	1.15655550e-02	6.83814945e-03	4.61293755e-04	-5.42745080e-04	1.00403884e-03	-7.73391957e-04	2.36370277e-03	-1.54149469e-02	1.79824649e-01	7.44973778e-02	1.05327272e-01
209             	1.84059506e-02	1.15270878e-02	6.87886275e-03	5.60860421e-04	-5.05624813e-04	1.06648523e-03	-7.86055024e-04	2.32411254e-03	-1.54157188e-02	1.79825912e-01	7.44972374e-02	1.05328675e-01
210             	1.84082098e-02	1.14936976e-02	6.91451218e-03	6.45518597e-04	-4.71607083e-04	1.11712568e-03	-7.94366382e-04	2.28959273e-03	-1.54164919e-02	1.79827158e-01	7.44970873e-02	1.05330071e-01
211             	1.84104653e-02	1.14653805e-02	6.94508479e-03	7.15331523e-04	-4.40807897e-04	1.15613942e-03	-7.98473659e-04	2.26014787e-03	-1.54172580e-02	1.79828386e-01	7.44969349e-02	1.05331451e-01
212             	1.84127401e-02	1.14420789e-02	6.97066117e-03	7.70502278e-04	-4.13316967e-04	1.18381925e-03	-7.98568106e-04	2.23570889e-03	-1.54180144e-02	1.79829598e-01	7.44967844e-02	1.05332813e-01
213             	1.84150001e-02	1.14236957e-02	6.99130443e-03	8.11329322e-04	-3.89192064e-04	1.20052139e-03	-7.94856725e-04	2.21619563e-03	-1.54187616e-02	1.79830799e-01	7.44966378e-02	1.05334161e-01
214             	1.84172611e-02	1.14100944e-02	7.00716673e-03	8.38261688e-04	-3.68445291e-04	1.20670698e-03	-7.87576135e-04	2.20146384e-03	-1.54195019e-02	1.79831990e-01	7.44964932e-02	1.05335497e-01
215             	1.84195119e-02	1.14011363e-02	7.01837562e-03	8.51762153e-04	-3.51088848e-04	1.20285100e-03	-7.76969924e-04	2.19138033e-03	-1.54202233e-02	1.79833167e-01	7.44963604e-02	1.05336807e-01
216             	1.84217709e-02	1.13966112e-02	7.02515965e-03	8.52462136e-04	-3.37051943e-04	1.18951408e-03	-7.63283011e-04	2.18572579e-03	-1.54209317e-02	1.79834332e-01	7.44962342e-02	1.05338097e-01
217             	1.84240012e-02	1.13962635e-02	7.02773764e-03	8.41094258e-04	-3.26265196e-04	1.16735945e-03	-7.46812325e-04	2.18426293e-03	-1.54216322e-02	1.79835484e-01	7.44961095e-02	1.05339374e-01
218             	1.84262095e-02	1.13998361e-02	7.02637347e-03	8.18425074e-04	-3.18635508e-04	1.13706058e-03	-7.27848045e-04	2.18673130e-03	-1.54223324e-02	1.79836627e-01	7.44959810e-02	1.05340646e-01
219             	1.84283643e-02	1.14070280e-02	7.02133630e-03	7.85334166e-04	-3.14044141e-04	1.09937831e-03	-7.06711224e-04	2.19284584e-03	-1.54230344e-02	1.79837756e-01	7.44958437e-02	1.05341913e-01
220             	1.84304878e-02	1.14175705e-02	7.01291731e-03	7.42644106e-04	-3.12350680e-04	1.05499479e-03	-6.83672733e-04	2.20232657e-03	-1.54237358e-02	1.79838878e-01	7.44957030e-02	1.05343175e-01
221             	1.84325630e-02	1.14311690e-02	7.00139405e-03	6.91227219e-04	-3.13418909e-04	1.00464613e-03	-6.59032518e-04	2.21488746e-03	-1.54244340e-02	1.79839981e-01	7.44955565e-02	1.05344424e-01
222             	1.84346076e-02	1.14475670e-02	6.98704052e-03	6.31850792e-04	-3.17100701e-04	9.48951493e-04	-6.33026097e-04	2.23026326e-03	-1.54251321e-02	1.79841073e-01	7.44954044e-02	1.05345669e-01
223             	1.84365867e-02	1.14664469e-02	6.97013978e-03	5.65428104e-04	-3.23223076e-04	8.88651181e-04	-6.05937129e-04	2.24815355e-03	-1.54258369e-02	1.79842153e-01	7.44952399e-02	1.05346914e-01
224             	1.84385090e-02	1.14875290e-02	6.95098009e-03	4.92780417e-04	-3.31606067e-04	8.24386484e-04	-5.77996276e-04	2.26827443e-03	-1.54265559e-02	1.79843231e-01	7.44950598e-02	1.05348172e-01
225             	1.84403491e-02	1.15104992e-02	6.92984989e-03	4.14791179e-04	-3.42067560e-04	7.56858739e-04	-5.49463149e-04	2.29032466e-03	-1.54272929e-02	1.79844305e-01	7.44948595e-02	1.05349445e-01
226             	1.84421393e-02	1.15350708e-02	6.90706854e-03	3.32382300e-04	-3.54402453e-04	6.86784752e-04	-5.20593602e-04	2.31400114e-03	-1.54280412e-02	1.79845377e-01	7.44946476e-02	1.05350730e-01
227             	1.84438640e-02	1.15609158e-02	6.88294822e-03	2.46503298e-04	-3.68414684e-04	6.14917982e-04	-4.91666333e-04	2.33898377e-03	-1.54287974e-02	1.79846442e-01	7.44944238e-02	1.05352019e-01
