# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.36600000e+02
# lRef          : 1.03300000e-01
# Aref          : 6.78000000e-03
# CofR          : (3.50000000e-02 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
106             	2.91818017e-02	1.72541614e-02	1.19276403e-02	5.20761793e-04	2.80294500e-04	2.40467293e-04	1.99136033e-05	2.66326058e-03	-6.55262557e-03	1.98003220e-01	9.24489844e-02	1.05554236e-01
107             	2.91753734e-02	1.72510138e-02	1.19243596e-02	5.21156042e-04	2.80731088e-04	2.40424953e-04	2.01530674e-05	2.66332714e-03	-6.56154900e-03	1.98007259e-01	9.24420805e-02	1.05565178e-01
108             	2.91693079e-02	1.72481655e-02	1.19211424e-02	5.21006637e-04	2.80998693e-04	2.40007945e-04	2.04953741e-05	2.66351158e-03	-6.57037738e-03	1.98011230e-01	9.24352375e-02	1.05575992e-01
109             	2.91636071e-02	1.72455780e-02	1.19180290e-02	5.20451566e-04	2.81147252e-04	2.39304314e-04	2.09214688e-05	2.66377450e-03	-6.57907495e-03	1.98015072e-01	9.24284610e-02	1.05586611e-01
110             	2.91582599e-02	1.72432603e-02	1.19149996e-02	5.19491168e-04	2.81190045e-04	2.38301123e-04	2.14444611e-05	2.66413038e-03	-6.58764984e-03	1.98018783e-01	9.24217417e-02	1.05597041e-01
111             	2.91532655e-02	1.72412392e-02	1.19120263e-02	5.18086862e-04	2.81148686e-04	2.36938175e-04	2.21052554e-05	2.66460645e-03	-6.59607057e-03	1.98022364e-01	9.24151117e-02	1.05607253e-01
112             	2.91486633e-02	1.72395657e-02	1.19090976e-02	5.16173976e-04	2.80999519e-04	2.35174457e-04	2.29125307e-05	2.66523408e-03	-6.60435282e-03	1.98025891e-01	9.24085925e-02	1.05617298e-01
113             	2.91444602e-02	1.72382678e-02	1.19061924e-02	5.13716656e-04	2.80726502e-04	2.32990154e-04	2.38681739e-05	2.66603772e-03	-6.61248764e-03	1.98029385e-01	9.24022048e-02	1.05627180e-01
114             	2.91406558e-02	1.72373369e-02	1.19033189e-02	5.10765958e-04	2.80323824e-04	2.30442135e-04	2.49408446e-05	2.66700899e-03	-6.62049096e-03	1.98032860e-01	9.23959393e-02	1.05636921e-01
115             	2.91372099e-02	1.72367187e-02	1.19004912e-02	5.07432237e-04	2.79791951e-04	2.27640286e-04	2.60758327e-05	2.66811372e-03	-6.62835544e-03	1.98036311e-01	9.23897998e-02	1.05646511e-01
116             	2.91340896e-02	1.72363324e-02	1.18977572e-02	5.03892413e-04	2.79157585e-04	2.24734828e-04	2.72113783e-05	2.66928764e-03	-6.63609532e-03	1.98039735e-01	9.23837721e-02	1.05655963e-01
117             	2.91312487e-02	1.72361188e-02	1.18951299e-02	5.00266194e-04	2.78425612e-04	2.21840583e-04	2.82925145e-05	2.67049442e-03	-6.64370456e-03	1.98043132e-01	9.23778616e-02	1.05665271e-01
118             	2.91286711e-02	1.72360127e-02	1.18926584e-02	4.96735878e-04	2.77628799e-04	2.19107079e-04	2.92608600e-05	2.67167712e-03	-6.65118484e-03	1.98046489e-01	9.23720597e-02	1.05674429e-01
119             	2.91263340e-02	1.72359893e-02	1.18903446e-02	4.93346615e-04	2.76784234e-04	2.16562381e-04	3.01109270e-05	2.67282234e-03	-6.65851617e-03	1.98049818e-01	9.23663928e-02	1.05683425e-01
120             	2.91242668e-02	1.72360514e-02	1.18882155e-02	4.90145545e-04	2.75925248e-04	2.14220297e-04	3.08524750e-05	2.67391793e-03	-6.66569144e-03	1.98053112e-01	9.23608644e-02	1.05692247e-01
121             	2.91224906e-02	1.72362063e-02	1.18862843e-02	4.87140287e-04	2.75072934e-04	2.12067353e-04	3.15027907e-05	2.67496104e-03	-6.67269785e-03	1.98056386e-01	9.23554953e-02	1.05700891e-01
122             	2.91210467e-02	1.72364731e-02	1.18845736e-02	4.84339770e-04	2.74247467e-04	2.10092303e-04	3.20775819e-05	2.67594977e-03	-6.67954305e-03	1.98059643e-01	9.23502784e-02	1.05709365e-01
123             	2.91199020e-02	1.72368383e-02	1.18830638e-02	4.81738062e-04	2.73453420e-04	2.08284643e-04	3.25843885e-05	2.67688725e-03	-6.68622976e-03	1.98062890e-01	9.23452150e-02	1.05717675e-01
124             	2.91190665e-02	1.72373016e-02	1.18817649e-02	4.79343353e-04	2.72693658e-04	2.06649696e-04	3.30219811e-05	2.67776834e-03	-6.69276902e-03	1.98066119e-01	9.23402904e-02	1.05725828e-01
125             	2.91184838e-02	1.72378323e-02	1.18806515e-02	4.77155771e-04	2.71963183e-04	2.05192588e-04	3.33852973e-05	2.67859042e-03	-6.69916298e-03	1.98069324e-01	9.23354988e-02	1.05733825e-01
126             	2.91181889e-02	1.72384334e-02	1.18797556e-02	4.75206366e-04	2.71262220e-04	2.03944146e-04	3.36590374e-05	2.67933890e-03	-6.70541516e-03	1.98072497e-01	9.23308331e-02	1.05741663e-01
127             	2.91181036e-02	1.72390561e-02	1.18790475e-02	4.73521365e-04	2.70608062e-04	2.02913303e-04	3.38473797e-05	2.68000431e-03	-6.71152487e-03	1.98075625e-01	9.23262876e-02	1.05749337e-01
128             	2.91182583e-02	1.72397101e-02	1.18785483e-02	4.72109947e-04	2.70015329e-04	2.02094618e-04	3.39603551e-05	2.68058090e-03	-6.71748610e-03	1.98078693e-01	9.23218602e-02	1.05756832e-01
129             	2.91186100e-02	1.72403995e-02	1.18782105e-02	4.70909576e-04	2.69466695e-04	2.01442881e-04	3.40119068e-05	2.68109449e-03	-6.72330850e-03	1.98081724e-01	9.23175534e-02	1.05764170e-01
130             	2.91192131e-02	1.72411577e-02	1.18780554e-02	4.69893483e-04	2.68963156e-04	2.00930327e-04	3.40164149e-05	2.68155115e-03	-6.72898446e-03	1.98084717e-01	9.23133740e-02	1.05771343e-01
131             	2.91199992e-02	1.72419642e-02	1.18780350e-02	4.69009086e-04	2.68500022e-04	2.00509064e-04	3.39954788e-05	2.68196461e-03	-6.73452359e-03	1.98087692e-01	9.23093223e-02	1.05778370e-01
132             	2.91210293e-02	1.72428604e-02	1.18781689e-02	4.68212963e-04	2.68072058e-04	2.00140905e-04	3.39655768e-05	2.68234574e-03	-6.73991794e-03	1.98090645e-01	9.23054045e-02	1.05785240e-01
133             	2.91222115e-02	1.72438059e-02	1.18784056e-02	4.67477471e-04	2.67683639e-04	1.99793833e-04	3.39449031e-05	2.68270017e-03	-6.74517841e-03	1.98093579e-01	9.23016110e-02	1.05791968e-01
134             	2.91235997e-02	1.72448354e-02	1.18787642e-02	4.66770696e-04	2.67326852e-04	1.99443844e-04	3.39415037e-05	2.68303561e-03	-6.75029653e-03	1.98096469e-01	9.22979380e-02	1.05798531e-01
135             	2.91251229e-02	1.72459266e-02	1.18791963e-02	4.66048019e-04	2.66989784e-04	1.99058235e-04	3.39657747e-05	2.68336515e-03	-6.75528512e-03	1.98099327e-01	9.22943784e-02	1.05804949e-01
136             	2.91268409e-02	1.72471137e-02	1.18797273e-02	4.65292644e-04	2.66664135e-04	1.98628508e-04	3.40178134e-05	2.68369321e-03	-6.76013532e-03	1.98102123e-01	9.22909264e-02	1.05811197e-01
137             	2.91286657e-02	1.72483594e-02	1.18803063e-02	4.64485648e-04	2.66345085e-04	1.98140562e-04	3.41022614e-05	2.68402658e-03	-6.76487187e-03	1.98104839e-01	9.22875476e-02	1.05817291e-01
138             	2.91306727e-02	1.72497109e-02	1.18809618e-02	4.63599975e-04	2.66015545e-04	1.97584429e-04	3.42155580e-05	2.68437457e-03	-6.76949530e-03	1.98107458e-01	9.22842337e-02	1.05823224e-01
139             	2.91327714e-02	1.72511232e-02	1.18816482e-02	4.62629783e-04	2.65678535e-04	1.96951249e-04	3.43636428e-05	2.68473749e-03	-6.77402513e-03	1.98109988e-01	9.22809691e-02	1.05829019e-01
140             	2.91350148e-02	1.72526231e-02	1.18823917e-02	4.61578079e-04	2.65337419e-04	1.96240660e-04	3.45483799e-05	2.68511570e-03	-6.77844371e-03	1.98112415e-01	9.22777637e-02	1.05834651e-01
141             	2.91373296e-02	1.72541833e-02	1.18831463e-02	4.60417955e-04	2.64987086e-04	1.95430869e-04	3.47781085e-05	2.68551847e-03	-6.78276684e-03	1.98114754e-01	9.22746102e-02	1.05840144e-01
142             	2.91397940e-02	1.72558494e-02	1.18839446e-02	4.59134723e-04	2.64617870e-04	1.94516852e-04	3.50505089e-05	2.68595243e-03	-6.78698239e-03	1.98117006e-01	9.22715205e-02	1.05845485e-01
143             	2.91423309e-02	1.72575848e-02	1.18847461e-02	4.57726017e-04	2.64228747e-04	1.93497270e-04	3.53657387e-05	2.68641931e-03	-6.79110510e-03	1.98119195e-01	9.22684925e-02	1.05850703e-01
144             	2.91450046e-02	1.72594151e-02	1.18855895e-02	4.56223934e-04	2.63825399e-04	1.92398535e-04	3.57134323e-05	2.68691282e-03	-6.79511979e-03	1.98121307e-01	9.22655336e-02	1.05855773e-01
145             	2.91477465e-02	1.72612980e-02	1.18864485e-02	4.54633171e-04	2.63403093e-04	1.91230078e-04	3.60865074e-05	2.68742478e-03	-6.79904545e-03	1.98123363e-01	9.22626362e-02	1.05860727e-01
146             	2.91506076e-02	1.72632543e-02	1.18873533e-02	4.52981513e-04	2.62966752e-04	1.90014762e-04	3.64759949e-05	2.68795050e-03	-6.80286661e-03	1.98125348e-01	9.22598075e-02	1.05865541e-01
147             	2.91535035e-02	1.72652435e-02	1.18882600e-02	4.51275519e-04	2.62512933e-04	1.88762586e-04	3.68751734e-05	2.68849174e-03	-6.80660010e-03	1.98127285e-01	9.22570423e-02	1.05870243e-01
148             	2.91564990e-02	1.72673025e-02	1.18891965e-02	4.49512416e-04	2.62038421e-04	1.87473996e-04	3.72822126e-05	2.68905297e-03	-6.81023319e-03	1.98129157e-01	9.22543451e-02	1.05874812e-01
149             	2.91595195e-02	1.72693880e-02	1.18901315e-02	4.47708728e-04	2.61547917e-04	1.86160811e-04	3.76935533e-05	2.68962827e-03	-6.81378369e-03	1.98130984e-01	9.22517081e-02	1.05879275e-01
150             	2.91626362e-02	1.72715300e-02	1.18911062e-02	4.45881484e-04	2.61044213e-04	1.84837271e-04	3.81034706e-05	2.69021192e-03	-6.81723744e-03	1.98132751e-01	9.22491381e-02	1.05883613e-01
151             	2.91657710e-02	1.72736786e-02	1.18920924e-02	4.44055725e-04	2.60534046e-04	1.83521679e-04	3.85061834e-05	2.69079313e-03	-6.82061683e-03	1.98134484e-01	9.22466250e-02	1.05887859e-01
152             	2.91690203e-02	1.72758708e-02	1.18931495e-02	4.42266634e-04	2.60027586e-04	1.82239048e-04	3.88942691e-05	2.69136063e-03	-6.82389594e-03	1.98136161e-01	9.22441845e-02	1.05891976e-01
153             	2.91722931e-02	1.72780560e-02	1.18942371e-02	4.40529033e-04	2.59526485e-04	1.81002548e-04	3.92619686e-05	2.69190948e-03	-6.82710236e-03	1.98137810e-01	9.22418025e-02	1.05896007e-01
154             	2.91756748e-02	1.72802739e-02	1.18954009e-02	4.38855707e-04	2.59031414e-04	1.79824293e-04	3.96035606e-05	2.69243646e-03	-6.83021232e-03	1.98139408e-01	9.22394917e-02	1.05899916e-01
155             	2.91796871e-02	1.72826973e-02	1.18969898e-02	4.37500888e-04	2.58626034e-04	1.78874855e-04	3.98755894e-05	2.69285373e-03	-6.83305823e-03	1.98140673e-01	9.22372784e-02	1.05903395e-01
156             	2.91841007e-02	1.72852673e-02	1.18988335e-02	4.36307966e-04	2.58255614e-04	1.78052351e-04	4.01016314e-05	2.69321689e-03	-6.83571773e-03	1.98141741e-01	9.22351530e-02	1.05906588e-01
157             	2.91884951e-02	1.72878169e-02	1.19006782e-02	4.35144664e-04	2.57879521e-04	1.77265143e-04	4.03071892e-05	2.69356932e-03	-6.83831749e-03	1.98142809e-01	9.22330872e-02	1.05909722e-01
158             	2.91926708e-02	1.72902723e-02	1.19023985e-02	4.33937851e-04	2.57478831e-04	1.76459020e-04	4.05099053e-05	2.69393691e-03	-6.84092147e-03	1.98143996e-01	9.22310764e-02	1.05912919e-01
159             	2.91964443e-02	1.72925428e-02	1.19039015e-02	4.32686762e-04	2.57056764e-04	1.75629998e-04	4.07133831e-05	2.69432066e-03	-6.84357883e-03	1.98145373e-01	9.22291076e-02	1.05916265e-01
160             	2.91999331e-02	1.72946700e-02	1.19052631e-02	4.31448140e-04	2.56636213e-04	1.74811927e-04	4.09121431e-05	2.69470343e-03	-6.84625524e-03	1.98146886e-01	9.22271876e-02	1.05919698e-01
161             	2.92032192e-02	1.72966717e-02	1.19065475e-02	4.30285186e-04	2.56237091e-04	1.74048094e-04	4.10944985e-05	2.69506211e-03	-6.84892250e-03	1.98148464e-01	9.22253094e-02	1.05923154e-01
162             	2.92065606e-02	1.72986593e-02	1.19079013e-02	4.29244892e-04	2.55868932e-04	1.73375960e-04	4.12464863e-05	2.69537903e-03	-6.85151438e-03	1.98149998e-01	9.22234846e-02	1.05926513e-01
163             	2.92100238e-02	1.73006545e-02	1.19093693e-02	4.28354836e-04	2.55533885e-04	1.72820951e-04	4.13564666e-05	2.69564257e-03	-6.85401471e-03	1.98151446e-01	9.22217081e-02	1.05929738e-01
164             	2.92137164e-02	1.73027141e-02	1.19110023e-02	4.27607044e-04	2.55233927e-04	1.72373117e-04	4.14304050e-05	2.69585592e-03	-6.85638837e-03	1.98152759e-01	9.22199912e-02	1.05932768e-01
165             	2.92175413e-02	1.73047986e-02	1.19127427e-02	4.26973741e-04	2.54965219e-04	1.72008522e-04	4.14783481e-05	2.69602796e-03	-6.85866041e-03	1.98153980e-01	9.22183295e-02	1.05935650e-01
166             	2.92214984e-02	1.73069210e-02	1.19145774e-02	4.26428603e-04	2.54721861e-04	1.71706742e-04	4.15075595e-05	2.69617179e-03	-6.86083123e-03	1.98155137e-01	9.22167375e-02	1.05938400e-01
167             	2.92254309e-02	1.73090115e-02	1.19164194e-02	4.25941077e-04	2.54498490e-04	1.71442588e-04	4.15279510e-05	2.69629603e-03	-6.86294515e-03	1.98156303e-01	9.22152064e-02	1.05941097e-01
168             	2.92292622e-02	1.73110866e-02	1.19181756e-02	4.25333198e-04	2.54246102e-04	1.71087096e-04	4.15795028e-05	2.69645550e-03	-6.86498078e-03	1.98157519e-01	9.22137790e-02	1.05943741e-01
169             	2.92329394e-02	1.73130923e-02	1.19198471e-02	4.24696057e-04	2.53995442e-04	1.70700615e-04	4.16474134e-05	2.69662259e-03	-6.86697951e-03	1.98158810e-01	9.22124255e-02	1.05946385e-01
170             	2.92365882e-02	1.73150675e-02	1.19215207e-02	4.24116207e-04	2.53768418e-04	1.70347789e-04	4.17103142e-05	2.69677335e-03	-6.86893833e-03	1.98160132e-01	9.22111275e-02	1.05949004e-01
171             	2.92401917e-02	1.73169887e-02	1.19232031e-02	4.23634010e-04	2.53570306e-04	1.70063703e-04	4.17533015e-05	2.69689280e-03	-6.87088121e-03	1.98161470e-01	9.22098540e-02	1.05951616e-01
172             	2.92438707e-02	1.73189184e-02	1.19249523e-02	4.23243365e-04	2.53394830e-04	1.69848534e-04	4.17731482e-05	2.69698306e-03	-6.87278449e-03	1.98162773e-01	9.22086019e-02	1.05954171e-01
173             	2.92475695e-02	1.73208311e-02	1.19267385e-02	4.22921661e-04	2.53237037e-04	1.69684624e-04	4.17762065e-05	2.69704631e-03	-6.87465639e-03	1.98164040e-01	9.22073634e-02	1.05956676e-01
174             	2.92513544e-02	1.73227712e-02	1.19285832e-02	4.22632788e-04	2.53092695e-04	1.69540093e-04	4.17763013e-05	2.69709401e-03	-6.87646605e-03	1.98165250e-01	9.22061588e-02	1.05959091e-01
175             	2.92551190e-02	1.73246942e-02	1.19304248e-02	4.22347872e-04	2.52959962e-04	1.69387911e-04	4.17860254e-05	2.69713470e-03	-6.87822611e-03	1.98166440e-01	9.22049939e-02	1.05961446e-01
176             	2.92589055e-02	1.73266382e-02	1.19322673e-02	4.22024764e-04	2.52828169e-04	1.69196595e-04	4.18157867e-05	2.69718543e-03	-6.87991551e-03	1.98167615e-01	9.22038922e-02	1.05963723e-01
177             	2.92626118e-02	1.73285507e-02	1.19340611e-02	4.21669055e-04	2.52698968e-04	1.68970087e-04	4.18644409e-05	2.69724479e-03	-6.88155712e-03	1.98168815e-01	9.22028505e-02	1.05965965e-01
178             	2.92662996e-02	1.73304632e-02	1.19358364e-02	4.21290713e-04	2.52570311e-04	1.68720403e-04	4.19249540e-05	2.69731337e-03	-6.88314036e-03	1.98170032e-01	9.22018756e-02	1.05968156e-01
179             	2.92698949e-02	1.73323349e-02	1.19375601e-02	4.20902104e-04	2.52441145e-04	1.68460959e-04	4.19900927e-05	2.69738739e-03	-6.88468957e-03	1.98171282e-01	9.22009514e-02	1.05970331e-01
180             	2.92734826e-02	1.73342028e-02	1.19392798e-02	4.20520083e-04	2.52311034e-04	1.68209048e-04	4.20509928e-05	2.69746152e-03	-6.88619329e-03	1.98172536e-01	9.22000747e-02	1.05972461e-01
181             	2.92770023e-02	1.73360322e-02	1.19409701e-02	4.20150439e-04	2.52180496e-04	1.67969943e-04	4.21052766e-05	2.69753105e-03	-6.88767261e-03	1.98173796e-01	9.21992256e-02	1.05974571e-01
182             	2.92805443e-02	1.73378677e-02	1.19426766e-02	4.19795873e-04	2.52050142e-04	1.67745731e-04	4.21522055e-05	2.69759555e-03	-6.88910903e-03	1.98175034e-01	9.21984078e-02	1.05976626e-01
183             	2.92840362e-02	1.73396700e-02	1.19443662e-02	4.19458539e-04	2.51923632e-04	1.67534907e-04	4.21943626e-05	2.69765192e-03	-6.89051911e-03	1.98176262e-01	9.21976121e-02	1.05978650e-01
184             	2.92875566e-02	1.73414836e-02	1.19460730e-02	4.19125651e-04	2.51798780e-04	1.67326870e-04	4.22359552e-05	2.69770531e-03	-6.89188249e-03	1.98177467e-01	9.21968511e-02	1.05980616e-01
185             	2.92910203e-02	1.73432662e-02	1.19477541e-02	4.18797695e-04	2.51676680e-04	1.67121015e-04	4.22778327e-05	2.69775602e-03	-6.89321697e-03	1.98178677e-01	9.21961216e-02	1.05982556e-01
186             	2.92944976e-02	1.73450548e-02	1.19494428e-02	4.18476197e-04	2.51556823e-04	1.66919374e-04	4.23187245e-05	2.69780603e-03	-6.89450520e-03	1.98179884e-01	9.21954369e-02	1.05984447e-01
187             	2.92979028e-02	1.73468054e-02	1.19510973e-02	4.18165181e-04	2.51440263e-04	1.66724918e-04	4.23576726e-05	2.69785405e-03	-6.89576575e-03	1.98181114e-01	9.21947910e-02	1.05986323e-01
188             	2.93013165e-02	1.73485601e-02	1.19527563e-02	4.17864591e-04	2.51324483e-04	1.66540108e-04	4.23921871e-05	2.69790191e-03	-6.89697996e-03	1.98182346e-01	9.21941930e-02	1.05988153e-01
189             	2.93047369e-02	1.73502829e-02	1.19544540e-02	4.17696711e-04	2.51243271e-04	1.66453440e-04	4.23949151e-05	2.69791442e-03	-6.89817878e-03	1.98183608e-01	9.21936251e-02	1.05989983e-01
190             	2.93081957e-02	1.73520063e-02	1.19561894e-02	4.17599648e-04	2.51179402e-04	1.66420245e-04	4.23795787e-05	2.69790843e-03	-6.89934019e-03	1.98184862e-01	9.21930908e-02	1.05991771e-01
191             	2.93115686e-02	1.73536887e-02	1.19578800e-02	4.17493345e-04	2.51112800e-04	1.66380545e-04	4.23661276e-05	2.69790434e-03	-6.90047770e-03	1.98186108e-01	9.21925764e-02	1.05993532e-01
192             	2.93149024e-02	1.73553638e-02	1.19595386e-02	4.17336122e-04	2.51033424e-04	1.66302698e-04	4.23653631e-05	2.69791261e-03	-6.90157279e-03	1.98187323e-01	9.21920886e-02	1.05995234e-01
193             	2.93181086e-02	1.73569890e-02	1.19611197e-02	4.17122397e-04	2.50940604e-04	1.66181793e-04	4.23794054e-05	2.69793465e-03	-6.90264571e-03	1.98188528e-01	9.21916182e-02	1.05996910e-01
194             	2.93212880e-02	1.73586119e-02	1.19626761e-02	4.16876723e-04	2.50838921e-04	1.66037802e-04	4.24005594e-05	2.69796791e-03	-6.90367605e-03	1.98189712e-01	9.21911801e-02	1.05998532e-01
195             	2.93243738e-02	1.73601928e-02	1.19641810e-02	4.16628886e-04	2.50734748e-04	1.65894138e-04	4.24203052e-05	2.69800591e-03	-6.90469069e-03	1.98190913e-01	9.21907656e-02	1.06000147e-01
196             	2.93274865e-02	1.73617856e-02	1.19657008e-02	4.16411436e-04	2.50634211e-04	1.65777225e-04	4.24284928e-05	2.69804239e-03	-6.90566507e-03	1.98192112e-01	9.21903910e-02	1.06001721e-01
197             	2.93305521e-02	1.73633482e-02	1.19672039e-02	4.16235487e-04	2.50541411e-04	1.65694076e-04	4.24236674e-05	2.69807214e-03	-6.90662503e-03	1.98193336e-01	9.21900431e-02	1.06003293e-01
198             	2.93336806e-02	1.73649395e-02	1.19687411e-02	4.16089496e-04	2.50451830e-04	1.65637666e-04	4.24070821e-05	2.69809925e-03	-6.90754009e-03	1.98194551e-01	9.21897353e-02	1.06004816e-01
199             	2.93365102e-02	1.73664232e-02	1.19700870e-02	4.15829715e-04	2.50315692e-04	1.65514023e-04	4.24008346e-05	2.69816808e-03	-6.90850868e-03	1.98195900e-01	9.21894412e-02	1.06006459e-01
200             	2.93392498e-02	1.73678803e-02	1.19713695e-02	4.15519567e-04	2.50162308e-04	1.65357259e-04	4.24025246e-05	2.69825541e-03	-6.90947059e-03	1.98197289e-01	9.21891740e-02	1.06008115e-01
201             	2.93419010e-02	1.73692771e-02	1.19726239e-02	4.15243934e-04	2.50024006e-04	1.65219928e-04	4.24020391e-05	2.69832663e-03	-6.91043023e-03	1.98198682e-01	9.21889107e-02	1.06009771e-01
202             	2.93446626e-02	1.73707048e-02	1.19739578e-02	4.15039003e-04	2.49913736e-04	1.65125267e-04	4.23942347e-05	2.69837348e-03	-6.91133066e-03	1.98199995e-01	9.21886667e-02	1.06011328e-01
203             	2.93474692e-02	1.73721267e-02	1.19753425e-02	4.14911685e-04	2.49830810e-04	1.65080875e-04	4.23749675e-05	2.69839209e-03	-6.91219312e-03	1.98201242e-01	9.21884278e-02	1.06012814e-01
204             	2.93504163e-02	1.73736075e-02	1.19768088e-02	4.14827266e-04	2.49761172e-04	1.65066094e-04	4.23475388e-05	2.69839931e-03	-6.91298738e-03	1.98202408e-01	9.21882164e-02	1.06014191e-01
205             	2.93533440e-02	1.73750793e-02	1.19782647e-02	4.14747438e-04	2.49692242e-04	1.65055196e-04	4.23185229e-05	2.69840727e-03	-6.91376031e-03	1.98203563e-01	9.21880210e-02	1.06015542e-01
206             	2.93563007e-02	1.73765781e-02	1.19797226e-02	4.14643045e-04	2.49614098e-04	1.65028947e-04	4.22925755e-05	2.69842775e-03	-6.91449446e-03	1.98204713e-01	9.21878619e-02	1.06016851e-01
207             	2.93591335e-02	1.73780319e-02	1.19811016e-02	4.14499337e-04	2.49525055e-04	1.64974281e-04	4.22753871e-05	2.69846513e-03	-6.91523527e-03	1.98205913e-01	9.21877212e-02	1.06018192e-01
208             	2.93619211e-02	1.73794785e-02	1.19824426e-02	4.14320638e-04	2.49426993e-04	1.64893645e-04	4.22666738e-05	2.69851792e-03	-6.91596052e-03	1.98207138e-01	9.21876083e-02	1.06019529e-01
209             	2.93645702e-02	1.73808683e-02	1.19837019e-02	4.14110733e-04	2.49322597e-04	1.64788135e-04	4.22672311e-05	2.69858318e-03	-6.91669932e-03	1.98208402e-01	9.21875017e-02	1.06020900e-01
210             	2.93671948e-02	1.73822507e-02	1.19849441e-02	4.13888002e-04	2.49215735e-04	1.64672267e-04	4.22717338e-05	2.69865331e-03	-6.91742156e-03	1.98209662e-01	9.21874093e-02	1.06022252e-01
211             	2.93697335e-02	1.73835915e-02	1.19861420e-02	4.13659830e-04	2.49108667e-04	1.64551163e-04	4.22787523e-05	2.69872476e-03	-6.91814471e-03	1.98210920e-01	9.21873152e-02	1.06023605e-01
212             	2.93722888e-02	1.73849410e-02	1.19873477e-02	4.13429765e-04	2.49000591e-04	1.64429174e-04	4.22857088e-05	2.69879664e-03	-6.91884249e-03	1.98212147e-01	9.21872309e-02	1.06024916e-01
213             	2.93747945e-02	1.73862666e-02	1.19885279e-02	4.13196832e-04	2.48891431e-04	1.64305402e-04	4.22930145e-05	2.69886933e-03	-6.91953073e-03	1.98213359e-01	9.21871489e-02	1.06026210e-01
214             	2.93773172e-02	1.73876038e-02	1.19897133e-02	4.12959359e-04	2.48780854e-04	1.64178506e-04	4.23011740e-05	2.69894524e-03	-6.92018737e-03	1.98214540e-01	9.21870827e-02	1.06027457e-01
215             	2.93797861e-02	1.73889181e-02	1.19908680e-02	4.12712618e-04	2.48666932e-04	1.64045686e-04	4.23106233e-05	2.69902506e-03	-6.92083741e-03	1.98215731e-01	9.21870281e-02	1.06028703e-01
216             	2.93822779e-02	1.73902494e-02	1.19920285e-02	4.12454526e-04	2.48548131e-04	1.63906395e-04	4.23208683e-05	2.69911045e-03	-6.92146124e-03	1.98216919e-01	9.21869985e-02	1.06029921e-01
217             	2.93847088e-02	1.73915557e-02	1.19931531e-02	4.12183165e-04	2.48423398e-04	1.63759767e-04	4.23318159e-05	2.69920132e-03	-6.92208588e-03	1.98218133e-01	9.21869808e-02	1.06031153e-01
218             	2.93871321e-02	1.73928652e-02	1.19942669e-02	4.11897965e-04	2.48293935e-04	1.63604030e-04	4.23449523e-05	2.69929916e-03	-6.92269085e-03	1.98219340e-01	9.21869792e-02	1.06032361e-01
219             	2.93894572e-02	1.73941318e-02	1.19953254e-02	4.11598449e-04	2.48160028e-04	1.63438421e-04	4.23608033e-05	2.69940319e-03	-6.92330023e-03	1.98220554e-01	9.21869766e-02	1.06033577e-01
220             	2.93917741e-02	1.73954011e-02	1.19963730e-02	4.11285736e-04	2.48021126e-04	1.63264610e-04	4.23782581e-05	2.69951404e-03	-6.92389107e-03	1.98221748e-01	9.21869828e-02	1.06034765e-01
221             	2.93940050e-02	1.73966336e-02	1.19973714e-02	4.10960063e-04	2.47878051e-04	1.63082011e-04	4.23980199e-05	2.69963107e-03	-6.92448547e-03	1.98222941e-01	9.21869849e-02	1.06035956e-01
222             	2.93962458e-02	1.73978777e-02	1.19983682e-02	4.10623116e-04	2.47730690e-04	1.62892426e-04	4.24191324e-05	2.69975475e-03	-6.92505858e-03	1.98224112e-01	9.21869976e-02	1.06037115e-01
223             	2.93984189e-02	1.73990938e-02	1.19993251e-02	4.10274182e-04	2.47579496e-04	1.62694686e-04	4.24424054e-05	2.69988437e-03	-6.92563151e-03	1.98225286e-01	9.21870112e-02	1.06038274e-01
224             	2.94006127e-02	1.74003270e-02	1.20002857e-02	4.09912987e-04	2.47423264e-04	1.62489723e-04	4.24667704e-05	2.70002062e-03	-6.92618063e-03	1.98226443e-01	9.21870411e-02	1.06039402e-01
225             	2.94027420e-02	1.74015314e-02	1.20012107e-02	4.09544914e-04	2.47264982e-04	1.62279933e-04	4.24925244e-05	2.70016034e-03	-6.92672891e-03	1.98227609e-01	9.21870757e-02	1.06040534e-01
226             	2.94048881e-02	1.74027475e-02	1.20021406e-02	4.09170472e-04	2.47104481e-04	1.62065991e-04	4.25192447e-05	2.70030346e-03	-6.92725516e-03	1.98228765e-01	9.21871271e-02	1.06041637e-01
