# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	Uz_initial      	Uz_final        	Uz_iters        	U_converged     	h_solver        	h_initial       	h_final         	h_iters         	h_converged     	nuTilda_solver  	nuTilda_initial 	nuTilda_final   	nuTilda_iters   	nuTilda_converged	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
306             	DILUPBiCGStab	2.32749510e-06	1.11763390e-07	1	1.59524220e-04	8.52677760e-06	1	2.39691530e-06	1.07028550e-07	1	false	DILUPBiCGStab	2.15786920e-05	8.36036500e-07	1	true	DILUPBiCGStab	1.44081430e-04	6.09727020e-06	1	true	GAMG	2.34061950e-04	1.41907070e-06	6	true
307             	DILUPBiCGStab	2.28520800e-06	1.09095870e-07	1	1.57852680e-04	8.32346520e-06	1	2.36473900e-06	1.04605970e-07	1	false	DILUPBiCGStab	2.12672380e-05	8.20846450e-07	1	true	DILUPBiCGStab	1.42140050e-04	5.97061920e-06	1	true	GAMG	2.29581550e-04	1.40534950e-06	6	true
308             	DILUPBiCGStab	2.24338760e-06	1.06494180e-07	1	1.56168190e-04	8.12419200e-06	1	2.33260800e-06	1.02248370e-07	1	false	DILUPBiCGStab	2.09559770e-05	8.05808310e-07	1	true	DILUPBiCGStab	1.40162790e-04	5.84579770e-06	1	true	GAMG	2.25227350e-04	1.39395490e-06	6	true
309             	DILUPBiCGStab	2.20200320e-06	1.03956590e-07	1	1.54474380e-04	7.92903650e-06	1	2.30055890e-06	9.99478000e-08	1	false	DILUPBiCGStab	2.06449860e-05	7.91276410e-07	1	true	DILUPBiCGStab	1.38222390e-04	5.72579070e-06	1	true	GAMG	2.20973150e-04	1.38438400e-06	6	true
310             	DILUPBiCGStab	2.16095250e-06	1.01479050e-07	1	1.52770950e-04	7.73815960e-06	1	2.26858070e-06	9.77105400e-08	1	false	DILUPBiCGStab	2.03317230e-05	7.77084180e-07	1	true	DILUPBiCGStab	1.36249560e-04	5.60766350e-06	1	true	GAMG	2.16761580e-04	1.37596190e-06	6	true
311             	DILUPBiCGStab	2.12027810e-06	9.90717380e-08	1	1.51058540e-04	7.55183880e-06	1	2.23667530e-06	9.55265500e-08	1	false	DILUPBiCGStab	2.00177920e-05	7.63002570e-07	1	true	DILUPBiCGStab	1.34304920e-04	5.49476500e-06	1	true	GAMG	2.12650070e-04	1.36759880e-06	6	true
312             	DILUPBiCGStab	2.07999570e-06	9.67318460e-08	1	1.49335090e-04	7.37000180e-06	1	2.20483350e-06	9.34009460e-08	1	false	DILUPBiCGStab	1.97038370e-05	7.48993270e-07	1	true	DILUPBiCGStab	1.32318750e-04	5.38379490e-06	1	true	GAMG	2.08580910e-04	1.34877670e-06	6	true
313             	DILUPBiCGStab	2.04023600e-06	9.44598240e-08	1	1.47600810e-04	7.19271420e-06	1	2.17307630e-06	9.13309990e-08	1	false	DILUPBiCGStab	1.93884970e-05	7.35097950e-07	1	true	DILUPBiCGStab	1.30356910e-04	5.27700650e-06	1	true	GAMG	2.04595660e-04	1.33862570e-06	6	true
314             	DILUPBiCGStab	2.00107600e-06	9.22587130e-08	1	1.45855310e-04	7.01972130e-06	1	2.14141370e-06	8.93193700e-08	1	false	DILUPBiCGStab	1.90714190e-05	7.21259800e-07	1	true	DILUPBiCGStab	1.28366070e-04	5.17237220e-06	1	true	GAMG	2.00659700e-04	1.32717420e-06	6	true
315             	DILUPBiCGStab	1.96265370e-06	9.01306080e-08	1	1.44100510e-04	6.85111450e-06	1	2.10986410e-06	8.73590280e-08	1	false	DILUPBiCGStab	1.87534240e-05	7.07604270e-07	1	true	DILUPBiCGStab	1.26395120e-04	5.07218680e-06	1	true	GAMG	1.96803930e-04	1.31535790e-06	6	true
316             	DILUPBiCGStab	1.92513020e-06	8.80802730e-08	1	1.42334510e-04	6.68681450e-06	1	2.07844470e-06	8.54544790e-08	1	false	DILUPBiCGStab	1.84345160e-05	6.94254370e-07	1	true	DILUPBiCGStab	1.24387790e-04	4.97311780e-06	1	true	GAMG	1.92985870e-04	1.30513970e-06	6	true
317             	DILUPBiCGStab	1.88867880e-06	8.61075900e-08	1	1.40559380e-04	6.52680430e-06	1	2.04717840e-06	8.35996880e-08	1	false	DILUPBiCGStab	1.81156150e-05	6.81019660e-07	1	true	DILUPBiCGStab	1.22401380e-04	4.87843240e-06	1	true	GAMG	1.89240050e-04	1.29614430e-06	6	true
318             	DILUPBiCGStab	1.85343660e-06	8.42203710e-08	1	1.38777470e-04	6.37105010e-06	1	2.01607870e-06	8.18002490e-08	1	false	DILUPBiCGStab	1.77982260e-05	6.67824520e-07	1	true	DILUPBiCGStab	1.20386470e-04	4.78601870e-06	1	true	GAMG	1.85520320e-04	1.28860410e-06	6	true
319             	DILUPBiCGStab	1.81956590e-06	8.24076430e-08	1	1.36988920e-04	6.21950860e-06	1	1.98514930e-06	8.00473510e-08	1	false	DILUPBiCGStab	1.74816460e-05	6.54714150e-07	1	true	DILUPBiCGStab	1.18395160e-04	4.69903920e-06	1	true	GAMG	1.81865070e-04	1.28204480e-06	6	true
320             	DILUPBiCGStab	1.78681960e-06	8.06643780e-08	1	1.35194440e-04	6.07223950e-06	1	1.95437850e-06	7.83463860e-08	1	false	DILUPBiCGStab	1.71663140e-05	6.41805230e-07	1	true	DILUPBiCGStab	1.16379750e-04	4.61344660e-06	1	true	GAMG	1.78250870e-04	1.27576700e-06	6	true
321             	DILUPBiCGStab	1.75513970e-06	7.89875960e-08	1	1.33396370e-04	5.92930210e-06	1	1.92378060e-06	7.66907570e-08	1	false	DILUPBiCGStab	1.68531170e-05	6.28983330e-07	1	true	DILUPBiCGStab	1.14393110e-04	4.53146460e-06	1	true	GAMG	1.74698180e-04	1.26847900e-06	6	true
322             	DILUPBiCGStab	1.72451860e-06	7.73825320e-08	1	1.31595030e-04	5.79055400e-06	1	1.89337630e-06	7.50838820e-08	1	false	DILUPBiCGStab	1.65426530e-05	6.16305580e-07	1	true	DILUPBiCGStab	1.12392080e-04	4.45030550e-06	1	true	GAMG	1.71172820e-04	1.26023030e-06	6	true
323             	DILUPBiCGStab	1.69498800e-06	7.58449900e-08	1	1.29790950e-04	5.65602700e-06	1	1.86316680e-06	7.35215810e-08	1	false	DILUPBiCGStab	1.62321950e-05	6.03716100e-07	1	true	DILUPBiCGStab	1.10422030e-04	4.37264000e-06	1	true	GAMG	1.67726150e-04	1.25110870e-06	6	true
324             	DILUPBiCGStab	1.66648640e-06	7.43700960e-08	1	1.27984320e-04	5.52551420e-06	1	1.83317270e-06	7.20114800e-08	1	false	DILUPBiCGStab	1.59223490e-05	5.91303590e-07	1	true	DILUPBiCGStab	1.08438620e-04	4.29806070e-06	1	true	GAMG	1.64334590e-04	1.24184370e-06	6	true
325             	DILUPBiCGStab	1.63895000e-06	7.29518240e-08	1	1.26176310e-04	5.39892180e-06	1	1.80341150e-06	7.05437980e-08	1	false	DILUPBiCGStab	1.56145520e-05	5.79082280e-07	1	true	DILUPBiCGStab	1.06488940e-04	4.22664300e-06	1	true	GAMG	1.61025450e-04	1.23294810e-06	6	true
326             	DILUPBiCGStab	1.61220240e-06	7.16068790e-08	1	1.24367310e-04	5.27605780e-06	1	1.77389800e-06	6.91241050e-08	1	false	DILUPBiCGStab	1.53096550e-05	5.67031400e-07	1	true	DILUPBiCGStab	1.04535730e-04	4.15634180e-06	1	true	GAMG	1.57772120e-04	1.22498470e-06	6	true
327             	DILUPBiCGStab	1.58615550e-06	7.03096750e-08	1	1.22559140e-04	5.15690580e-06	1	1.74464580e-06	6.77448620e-08	1	false	DILUPBiCGStab	1.50084320e-05	5.55116300e-07	1	true	DILUPBiCGStab	1.02624000e-04	4.08931000e-06	1	true	GAMG	1.54613850e-04	1.21765110e-06	6	true
328             	DILUPBiCGStab	1.56073360e-06	6.90605300e-08	1	1.20752420e-04	5.04147560e-06	1	1.71566910e-06	6.64098820e-08	1	false	DILUPBiCGStab	1.47114850e-05	5.43403640e-07	1	true	DILUPBiCGStab	1.00710030e-04	4.02262920e-06	1	true	GAMG	1.51531630e-04	1.21089070e-06	6	true
329             	DILUPBiCGStab	1.53595720e-06	6.78566990e-08	1	1.18950190e-04	4.92966430e-06	1	1.68698250e-06	6.51136750e-08	1	false	DILUPBiCGStab	1.44197350e-05	5.31887390e-07	1	true	DILUPBiCGStab	9.88368750e-05	3.95836470e-06	1	true	GAMG	1.48528720e-04	1.20432550e-06	6	true
330             	DILUPBiCGStab	1.51171430e-06	6.66957470e-08	1	1.17155040e-04	4.82143570e-06	1	1.65858440e-06	6.38599950e-08	1	false	DILUPBiCGStab	1.41336460e-05	5.20516400e-07	1	true	DILUPBiCGStab	9.69718340e-05	3.89422940e-06	1	true	GAMG	1.45575860e-04	1.19792290e-06	6	true
331             	DILUPBiCGStab	1.48807620e-06	6.55763600e-08	1	1.15377350e-04	4.71738740e-06	1	1.63048130e-06	6.26411560e-08	1	false	DILUPBiCGStab	1.38514210e-05	5.09284720e-07	1	true	DILUPBiCGStab	9.51543630e-05	3.83229320e-06	1	true	GAMG	1.42713580e-04	1.19406810e-06	6	true
332             	DILUPBiCGStab	1.46494190e-06	6.44920900e-08	1	1.13604390e-04	4.61636190e-06	1	1.60267550e-06	6.14630770e-08	1	false	DILUPBiCGStab	1.35730890e-05	4.98202200e-07	1	true	DILUPBiCGStab	9.33445400e-05	3.77092000e-06	1	true	GAMG	1.39912720e-04	1.19020920e-06	6	true
333             	DILUPBiCGStab	1.44233620e-06	6.34406060e-08	1	1.11837120e-04	4.51835430e-06	1	1.57518800e-06	6.03203100e-08	1	false	DILUPBiCGStab	1.32973640e-05	4.87278560e-07	1	true	DILUPBiCGStab	9.15780680e-05	3.71229310e-06	1	true	GAMG	1.37187060e-04	1.18529590e-06	6	true
334             	DILUPBiCGStab	1.42018830e-06	6.24207140e-08	1	1.10077620e-04	4.42333540e-06	1	1.54802590e-06	5.92186010e-08	1	false	DILUPBiCGStab	1.30244760e-05	4.76536360e-07	1	true	DILUPBiCGStab	8.98260760e-05	3.65543210e-06	1	true	GAMG	1.34509100e-04	1.17924740e-06	6	true
335             	DILUPBiCGStab	1.39848740e-06	6.14296540e-08	1	1.08329550e-04	4.33141830e-06	1	1.52119710e-06	5.81531100e-08	1	false	DILUPBiCGStab	1.27552290e-05	4.66163000e-07	1	true	DILUPBiCGStab	8.81231890e-05	3.60098250e-06	1	true	GAMG	1.31920470e-04	1.17183450e-06	6	true
336             	DILUPBiCGStab	1.37720590e-06	6.04731080e-08	1	1.06596900e-04	4.24275800e-06	1	1.49470280e-06	5.71237390e-08	1	false	DILUPBiCGStab	1.24900670e-05	4.56095570e-07	1	true	DILUPBiCGStab	8.64400290e-05	3.54676310e-06	1	true	GAMG	1.29383630e-04	1.16473020e-06	6	true
337             	DILUPBiCGStab	1.35636800e-06	5.95456130e-08	1	1.04880670e-04	4.15738620e-06	1	1.46855650e-06	5.61224340e-08	1	false	DILUPBiCGStab	1.22291670e-05	4.46299460e-07	1	true	DILUPBiCGStab	8.48000430e-05	3.49416460e-06	1	true	GAMG	1.26934190e-04	1.15721030e-06	6	true
338             	DILUPBiCGStab	1.33591270e-06	5.86472790e-08	1	1.03181790e-04	4.07502000e-06	1	1.44276420e-06	5.51534570e-08	1	false	DILUPBiCGStab	1.19730350e-05	4.36749790e-07	1	true	DILUPBiCGStab	8.31743270e-05	3.44164270e-06	1	true	GAMG	1.24543730e-04	1.14976350e-06	6	true
339             	DILUPBiCGStab	1.31586250e-06	5.77778530e-08	1	1.01500890e-04	3.99558080e-06	1	1.41731720e-06	5.42122560e-08	1	false	DILUPBiCGStab	1.17218100e-05	4.27414840e-07	1	true	DILUPBiCGStab	8.15959080e-05	3.39077550e-06	1	true	GAMG	1.22233630e-04	1.14238630e-06	6	true
340             	DILUPBiCGStab	1.29620380e-06	5.69397860e-08	1	9.98369490e-05	3.91882080e-06	1	1.39223110e-06	5.33036540e-08	1	false	DILUPBiCGStab	1.14759940e-05	4.18298450e-07	1	true	DILUPBiCGStab	8.00373270e-05	3.33979580e-06	1	true	GAMG	1.19964250e-04	1.13561940e-06	6	true
341             	DILUPBiCGStab	1.27694530e-06	5.61277530e-08	1	9.81901890e-05	3.84493490e-06	1	1.36752440e-06	5.24212040e-08	1	false	DILUPBiCGStab	1.12352040e-05	4.09412580e-07	1	true	DILUPBiCGStab	7.85244020e-05	3.29042280e-06	1	true	GAMG	1.17769870e-04	1.12918560e-06	6	true
342             	DILUPBiCGStab	1.25802460e-06	5.53408930e-08	1	9.65606870e-05	3.77339610e-06	1	1.34322780e-06	5.15696840e-08	1	false	DILUPBiCGStab	1.09991970e-05	4.00782520e-07	1	true	DILUPBiCGStab	7.70285230e-05	3.24075650e-06	1	true	GAMG	1.15617300e-04	1.12331770e-06	6	true
343             	DILUPBiCGStab	1.23945430e-06	5.45866850e-08	1	9.49502490e-05	3.70420550e-06	1	1.31931260e-06	5.07438920e-08	1	false	DILUPBiCGStab	1.07679500e-05	3.92452070e-07	1	true	DILUPBiCGStab	7.55754020e-05	3.19272340e-06	1	true	GAMG	1.13551870e-04	1.11749990e-06	6	true
344             	DILUPBiCGStab	1.22123560e-06	5.38576970e-08	1	9.33597250e-05	3.63726380e-06	1	1.29576840e-06	4.99466610e-08	1	false	DILUPBiCGStab	1.05409090e-05	3.84388560e-07	1	true	DILUPBiCGStab	7.41422470e-05	3.14444420e-06	1	true	GAMG	1.11546450e-04	1.11189620e-06	6	true
345             	DILUPBiCGStab	1.20341920e-06	5.31496160e-08	1	9.17897300e-05	3.57262810e-06	1	1.27258500e-06	4.91707420e-08	1	false	DILUPBiCGStab	1.03184980e-05	3.76514120e-07	1	true	DILUPBiCGStab	7.27489480e-05	3.09768540e-06	1	true	GAMG	1.09612860e-04	5.33997330e-07	8	true
346             	DILUPBiCGStab	1.18597410e-06	5.24574920e-08	1	9.02347980e-05	3.50957500e-06	1	1.24977630e-06	4.84203910e-08	1	false	DILUPBiCGStab	1.01009860e-05	3.68848760e-07	1	true	DILUPBiCGStab	7.13702110e-05	3.05114520e-06	1	true	GAMG	1.07738220e-04	5.29971790e-07	8	true
347             	DILUPBiCGStab	1.16893870e-06	5.17879360e-08	1	8.87067320e-05	3.44912880e-06	1	1.22732200e-06	4.76889450e-08	1	false	DILUPBiCGStab	9.88776220e-06	3.61385860e-07	1	true	DILUPBiCGStab	7.00245640e-05	3.00605490e-06	1	true	GAMG	1.05942240e-04	5.25511910e-07	8	true
348             	DILUPBiCGStab	1.15227030e-06	5.11455700e-08	1	8.72050040e-05	3.39123550e-06	1	1.20522070e-06	4.69826720e-08	1	false	DILUPBiCGStab	9.67936600e-06	3.54130330e-07	1	true	DILUPBiCGStab	6.86931050e-05	2.96102360e-06	1	true	GAMG	1.04176340e-04	5.21516030e-07	8	true
349             	DILUPBiCGStab	1.13594090e-06	5.05246000e-08	1	8.57291760e-05	3.33573850e-06	1	1.18347150e-06	4.62973720e-08	1	false	DILUPBiCGStab	9.47614020e-06	3.47085300e-07	1	true	DILUPBiCGStab	6.73959160e-05	2.91726910e-06	1	true	GAMG	1.02459590e-04	5.18129150e-07	8	true
350             	DILUPBiCGStab	1.11985280e-06	4.99229930e-08	1	8.42773890e-05	3.28229060e-06	1	1.16208160e-06	4.56360640e-08	1	false	DILUPBiCGStab	9.27795110e-06	3.40240020e-07	1	true	DILUPBiCGStab	6.61157020e-05	2.87347110e-06	1	true	GAMG	1.00767430e-04	5.15692950e-07	8	true
351             	DILUPBiCGStab	1.10401390e-06	4.93351310e-08	1	8.28473560e-05	3.23062010e-06	1	1.14105850e-06	4.49937050e-08	1	false	DILUPBiCGStab	9.08454760e-06	3.33588070e-07	1	true	DILUPBiCGStab	6.48713890e-05	2.83114180e-06	1	true	GAMG	9.91305350e-05	5.14036640e-07	8	true
